y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,2.83993412548931159e-06,0.00000000000000000e+00,1.86469987031679892e+02,0.00000000000000000e+00,1.00000000000000000e+00,-1.11506238121924908e-01,1.16176897856018968e+01,-3.81778159355734692e+00,-5.25132460707881155e+00,-1.03964817334652242e+01,-1.03964817334652242e+01
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,3.14477436707271971e-06,7.07264475373560219e-09,1.52968433977667985e+02,3.44028304029446619e-01,1.00308585600828648e+00,-9.14728149863277828e-02,8.11840203241445479e+00,-4.44173119236142266e+00,-2.92366068706598892e+00,-6.99569566064813131e+00,-6.99569566064813131e+00
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,3.49361393478125346e-06,4.83131135057205780e-09,1.25892221235148099e+02,1.74096087534692801e-01,1.00156160249446269e+00,-7.52816483885932752e-02,5.94085051500367989e+00,-4.30127528209529864e+00,-1.38254105937315375e+00,-4.73855096256125030e+00,-4.73855096256125030e+00
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,3.89204581885744059e-06,-1.23121879842826221e-08,1.03899530451906799e+02,-3.28678183644330102e-01,9.97051831096709029e-01,-6.21303512042301123e-02,4.59456915930314036e+00,-3.79423292829910475e+00,-3.21345888255004708e-01,-3.22717264533719694e+00,-3.22717264533719694e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,4.34874947394677761e-06,-5.13361480362511024e-08,8.60026206577016126e+01,-1.01524433450114882e+00,9.90893488143838153e-01,-5.14282692395855098e-02,3.78372252585354252e+00,-3.14267477097084802e+00,4.40353564075891046e-01,-2.20686031303262231e+00,-2.20686031303262231e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,4.87595990940618251e-06,-1.21509770547610341e-07,7.14363205795355896e+01,-1.78020555616955845e+00,9.84031959152346758e-01,-4.27178416210355766e-02,3.32158423285104698e+00,-2.46648192827516954e+00,1.01116769643186410e+00,-1.51158954266672674e+00,-1.51158954266672674e+00
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,5.49024675483974884e-06,-2.35318154564984759e-07,5.95885024044272313e+01,-2.55403027318218623e+00,9.77090926614077149e-01,-3.56330251543810553e-02,3.08674144054728350e+00,-1.82618260150683498e+00,1.45658067594138307e+00,-1.03240409580405168e+00,-1.03240409580405168e+00
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,6.21357981828756383e-06,-4.09497460737103746e-07,4.99601971878172932e+01,-3.29255831334512061e+00,9.70466497276920137e-01,-2.98754439409953283e-02,2.99848201855783403e+00,-1.24865903096040642e+00,1.81556195293365086e+00,-6.97671168020802868e-01,-6.97671168020802868e-01
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,7.07468489083744139e-06,-6.66225230728912415e-07,4.21406294835761273e+01,-3.96839591217946408e+00,9.64404387007032571e-01,-2.51994604633352208e-02,3.00212468719496917e+00,-7.42475905576997719e-01,2.11066699697171867e+00,-4.60331838012090488e-01,-4.60331838012090488e-01
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,8.11069970347772785e-06,-1.03448630783715103e-06,3.57901810368193338e+01,-4.56489003306669083e+00,9.59053969773077442e-01,-2.14019881303491762e-02,3.05995594132701498e+00,-3.06871160972474688e-01,2.35437224769270603e+00,-2.89533464096020265e-01,-2.89533464096020265e-01
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,9.36913854902383951e-06,-1.55161554006960338e-06,3.06278766818570709e+01,-5.07225815588522888e+00,9.54502992566043096e-01,-1.83150080333082665e-02,3.14551573104196747e+00,6.31165840705381759e-02,2.55313047338611954e+00,-1.65088627566100182e-01,-1.65088627566100182e-01
-2.45000000000000018e+00,4.12924941587338202e-07,4.12924941587326449e-07,1.09101674475849376e-05,-2.26499978149274730e-06,2.64216721945763808e+01,-5.48525786014730254e+00,9.50798478710960349e-01,-1.57997612281023068e-02,3.23995901311118306e+00,3.73854912808880002e-01,2.71000077595771183e+00,-7.37865441921559395e-02,-7.37865441921559395e-02
-2.39999999999999991e+00,5.57390369269489520e-07,5.57390369269460615e-07,1.28091814337744312e-05,-3.23390204959526150e-06,2.29806292680705724e+01,-5.80186208425838057e+00,9.47958610491459019e-01,-1.37420694887580297e-02,3.32973312211856287e+00,6.31711835563317448e-01,2.82636223554355093e+00,-6.93222139432599169e-03,-6.93222139432599169e-03
-2.35000000000000009e+00,7.52398299216490886e-07,7.52398299216419947e-07,1.51596629744186821e-05,-4.53135007293829533e-06,2.01484546020460265e+01,-6.02254162144895666e+00,9.45979164998837052e-01,-1.20484717804095910e-02,3.40509769121834927e+00,8.42452100375072122e-01,2.90302139099545142e+00,4.12923202313749682e-02,4.12923202313749682e-02
-2.29999999999999982e+00,1.01563147100266666e-06,1.01563147100249196e-06,1.80762871298635165e-05,-6.24601084352413769e-06,1.77980770052557418e+01,-6.14987918536920919e+00,9.44836975876310103e-01,-1.06429814483938057e-02,3.45918306382891050e+00,1.01107595976717235e+00,2.94090609588206364e+00,7.49106660717474421e-02,7.49106660717474421e-02
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,2.16982263631062629e-05,-8.48395368349332492e-06,1.58270415059106586e+01,-6.18833469776973466e+00,9.44492038635382447e-01,-9.46433196578618137e-03,3.48738733035814308e+00,1.14188169752837276e+00,2.94146817901728186e+00,9.68547354841138713e-02,9.68547354841138713e-02
-2.20000000000000018e+00,1.85060119758296102e-06,1.85060119758190477e-06,2.61925973706575035e-05,-1.13701884886551272e-05,1.41535612345232238e+01,-6.14405118915519388e+00,9.44889251683046494e-01,-8.46361601892461901e-03,3.48697878685958296e+00,1.23862137865175370e+00,2.90687600940501811e+00,1.09406476950677178e-01,1.09406476950677178e-01
-2.14999999999999991e+00,2.49805032586923788e-06,2.49805032586663961e-06,3.17579852863120123e-05,-1.50498549164525138e-05,1.27131086821857071e+01,-6.02464040080190255e+00,9.45960339423149166e-01,-7.60224713130307726e-03,3.45681493720563315e+00,1.30467459326801150e+00,2.84005424709287935e+00,1.14460665513037421e-01,1.14460665513037421e-01
-2.10000000000000009e+00,3.37201523414556903e-06,3.37201523413917859e-06,3.86279781193495951e-05,-1.96889337410367595e-05,1.14554577714447081e+01,-5.83892194249324881e+00,9.47626191952458563e-01,-6.85019086659428671e-03,3.39711981667196827e+00,1.34319981099284824e+00,2.74461456968055728e+00,1.13667253623100151e-01,1.13667253623100151e-01
-2.04999999999999982e+00,4.55174446309895718e-06,4.55174446308323963e-06,4.70746469496525786e-05,-2.54743543065842279e-05,1.03421111029957480e+01,-5.59661345516934450e+00,9.49799644231557383e-01,-6.18442636099998926e-03,3.30928339411593830e+00,1.35724496506591263e+00,2.62471327679719568e+00,1.08495982057405849e-01,1.08495982057405849e-01
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,5.74119153760193986e-05,-3.26133822557827870e-05,9.34406431198954124e+00,-5.30798422650817248e+00,9.52388583074667561e-01,-5.58760944206142685e-03,3.19566294627010494e+00,1.34981266471758299e+00,2.48486633760353826e+00,1.00254834916641347e-01,1.00254834916641347e-01
-1.94999999999999996e+00,8.29381916085245496e-06,8.29381916075737043e-06,6.99987747191511522e-05,-4.13321891171723651e-05,8.43987231483824907e+00,-4.98349292600177751e+00,9.55299196584010413e-01,-5.04691627343283739e-03,3.05937815182922179e+00,1.32388376593596990e+00,2.32974784236794097e+00,9.00854050695984732e-02,9.00854050695984732e-02
-1.89999999999999991e+00,1.11954848428248310e-05,1.11954848425909601e-05,8.52423188528062540e-05,-5.18735289086071812e-05,7.61399082320392839e+00,-4.63343299892335381e+00,9.58439154885647571e-01,-4.55305160527569482e-03,2.90410006757245842e+00,1.28240760969581880e+00,2.16399306856584062e+00,7.89512496325100316e-02,7.89512496325100316e-02
-1.84999999999999987e+00,1.51123238204302654e-05,1.51123238198550334e-05,1.03600593317288960e-04,-6.44934751540298989e-05,6.85537145393717129e+00,-4.26760807423252775e+00,9.61720521647091431e-01,-4.09940867120399313e-03,2.73383961380833940e+00,1.22826915956639460e+00,1.99202226416074835e+00,6.76294213359250190e-02,6.76294213359250190e-02
-1.79999999999999982e+00,2.03995034125867992e-05,2.03995034111719594e-05,1.25585276405847833e-04,-7.94572027682195818e-05,6.15629086034859174e+00,-3.89505573575404673e+00,9.65062231787303104e-01,-3.68136902645482909e-03,2.55274408707840905e+00,1.16424332431320310e+00,1.81789598787917273e+00,5.67104883727551010e-02,5.67104883727551010e-02
-1.75000000000000000e+00,2.75364493532271049e-05,2.75364493497471581e-05,1.51764233952547879e-04,-9.70338311210494690e-05,5.51139444395874456e+00,-3.52383235356886848e+00,9.68392021490404598e-01,-3.29573070194674007e-03,2.36491093122232510e+00,1.09294556183466929e+00,1.64520781400045357e+00,4.66085730149454550e-02,4.66085730149454550e-02
-1.69999999999999996e+00,3.71703186926860223e-05,3.71703186841267340e-05,1.82764013314999765e-04,-1.17490375237385829e-04,4.91693425789883154e+00,-3.16086542695043127e+00,9.71647752656113917e-01,-2.94025248201454760e-03,2.17422700590260431e+00,1.01678595386076220e+00,1.47701579836057806e+00,3.75803053631536474e-02,3.75803053631536474e-02
-1.64999999999999991e+00,5.01746820772278190e-05,5.01746820561753707e-05,2.19272364310631667e-04,-1.41084879671735770e-04,4.37017944757746957e+00,-2.81187391509083628e+00,9.74778127515098736e-01,-2.61330135682546301e-03,1.98423943238837808e+00,9.37931751171353745e-01,1.31581059701302494e+00,2.97500649104049074e-02,2.97500649104049074e-02
-1.59999999999999987e+00,6.77287365426345673e-05,6.77287364908538982e-05,2.62040894514286595e-04,-1.68058832554063650e-04,3.86897656875191576e+00,-2.48135195282667587e+00,9.77742834695227381e-01,-2.31358959922115925e-03,1.79806132412463282e+00,8.58281252616420631e-01,1.16351565990975936e+00,2.31383184647973340e-02,2.31383184647973340e-02
-1.54999999999999982e+00,9.14242316055333332e-05,9.14242314781734322e-05,3.11887982409727140e-04,-1.98628974443694066e-04,3.41143674239347616e+00,-2.17260753776327453e+00,9.80512202206822669e-01,-2.03998768804860859e-03,1.61831283227327938e+00,7.79450027734155948e-01,1.02151347125592973e+00,1.76900238217969109e-02,1.76900238217969109e-02
-1.50000000000000000e+00,1.23409804399934354e-04,1.23409804086679561e-04,3.69702083685266092e-04,-2.32978627183069563e-04,2.99572701230120941e+00,-1.88784536939570868e+00,9.83066454394498801e-01,-1.79139954316181668e-03,1.44709536058927535e+00,7.02769048768014493e-01,8.90691246315529872e-01,1.33006859098734748e-02,1.33006859098734748e-02
-1.44999999999999996e+00,1.66585811758116040e-04,1.66585810987633539e-04,4.36445573028018468e-04,-2.71248671581169937e-04,2.61994446249937862e+00,-1.62828196455042629e+00,9.85394679377710081e-01,-1.56668724952526393e-03,1.28599480182701953e+00,6.29293301301940389e-01,7.71499628370749924e-01,9.83847334558167648e-03,9.83847334558167648e-03
-1.39999999999999991e+00,2.24867326073929780e-04,2.24867324178848601e-04,5.13159265972301811e-04,-3.13528299569472565e-04,2.28205350797948681e+00,-1.39428127547827851e+00,9.87493612587155289e-01,-1.36463355802402268e-03,1.13610835028968937e+00,5.59818865428264423e-01,6.64018547653888014e-01,7.16162754065354564e-03,7.16162754065354564e-03
-1.34999999999999987e+00,3.03539142740014384e-04,3.03539138078866776e-04,6.00967762897502869e-04,-3.59845656932919651e-04,1.97986910914057179e+00,-1.18550002879504501e+00,9.89366333107382867e-01,-1.18393184795237373e-03,9.98088858202502371e-01,4.94906232336589924e-01,5.68025309407651835e-01,5.13109118733285057e-03,5.13109118733285057e-03
-1.29999999999999982e+00,4.09734990444360727e-04,4.09734978979787133e-04,7.01085750675965345e-04,-4.10158477614771340e-04,1.71107126958411548e+00,-1.00103359160606376e+00,9.91020955290673133e-01,-1.02319479647636821e-03,8.72200740054808299e-01,4.34907657499420952e-01,4.83061007818638755e-01,3.61878309815503400e-03,3.61878309815503400e-03
-1.25000000000000000e+00,5.53084398346136261e-04,5.53084370147833627e-04,8.14825387549882952e-04,-4.64344790955363324e-04,1.47323886106578783e+00,-8.39555076979031090e-01,9.92469381012436758e-01,-8.80974605444499628e-04,7.58381945681008030e-01,3.79996563947242572e-01,4.08492394607529619e-01,2.51224170326409596e-03,2.51224170326409596e-03
-1.19999999999999996e+00,7.46585877733320510e-04,7.46585808376679853e-04,9.43604884592437183e-04,-5.22193760230851259e-04,1.26389341185595327e+00,-6.99442387428003909e-01,9.93726160119923319e-01,-7.55789186166451162e-04,6.56307355670756154e-01,3.30197321142230382e-01,3.43567283612781271e-01,1.71647629393814139e-03,1.71647629393814139e-03
-1.14999999999999991e+00,1.00778559963835565e-03,1.00778542904851132e-03,1.08895838373460172e-03,-5.83396685748634658e-04,1.08054587052595985e+00,-5.78889780436140700e-01,9.94807489714736759e-01,-6.46150123451557745e-04,5.65449944843142593e-01,2.85414076735979294e-01,2.87462397665047664e-01,1.15384815061293626e-03,1.15384815061293626e-03
-1.09999999999999987e+00,1.36036845713136318e-03,1.36036803754789387e-03,1.25254721900204167e-03,-6.47538179747708599e-04,9.20741434986812490e-01,-4.76002200783044338e-01,9.95730368013213685e-01,-5.50589482697393866e-04,4.85137079435316754e-01,2.45457667469237417e-01,2.39323239421553285e-01,7.62701838512217303e-04,7.62701838512217303e-04
-1.04999999999999982e+00,1.83630580903842186e-03,1.83630477702890886e-03,1.43617263543487886e-03,-7.14087494560658996e-04,7.82099275349360634e-01,-3.88871990909936627e-01,9.96511906271813186e-01,-4.67683563560684706e-04,4.14600263935316404e-01,2.10069954623426064e-01,1.98296090229867855e-01,4.95323489258841653e-04,4.95323489258841653e-04
-1.00000000000000000e+00,2.47875471500333400e-03,2.47875217666635849e-03,1.64179003014886947e-03,-7.82389960878274279e-04,6.62345371031359487e-01,-3.15638637957950441e-01,9.97168792869709053e-01,-3.96072536051766532e-04,3.53017472101578245e-01,1.78945204147743314e-01,1.63552619413156242e-01,3.15650775894450958e-04,3.15650775894450958e-04
-9.49999999999999734e-01,3.34597170078699234e-03,3.34596545747127810e-03,1.87152477293755950e-03,-8.51658470276242248e-04,5.59337744733315101e-01,-2.54532953523042449e-01,9.97716897026388994e-01,-3.34475530071321023e-04,2.99547853086912175e-01,1.51748356219996661e-01,1.34307836873468894e-01,1.97020076816295113e-04,1.97020076816295113e-04
-8.99999999999999911e-01,4.51659629875502799e-03,4.51658094261267028e-03,2.12768966028579120e-03,-9.20964915957366947e-04,4.71084142478580936e-01,-2.03907541491910843e-01,9.98170995512061343e-01,-2.81701207807534125e-04,2.53359091941710524e-01,1.28130203853022012e-01,1.09832264611197869e-01,1.20121417664716490e-04,1.20121417664716490e-04
-8.50000000000000089e-01,6.09678433581620216e-03,6.09674656551563270e-03,2.41280405700106332e-03,-9.89231488248761654e-04,3.95752723370255521e-01,-1.62255635463682352e-01,9.98544603680250775e-01,-2.36654156049395778e-04,2.13648035638216299e-01,1.07739629073256030e-01,8.94592588728181370e-02,7.12448632705758574e-05,7.12448632705758574e-05
