iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,1.14508747619398686e-02,6.49204056196950319e-04,4.03502806844373459e-04,1.63314435594980457e-03,1.63314435594980457e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
2.00000000000000000e+00,6.87050653194925132e-03,6.62274161955340871e-04,4.03395980440920314e-04,1.63314941917540551e-03,1.63314941917540551e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
3.00000000000000000e+00,9.52187679172913679e-08,3.98742266490061028e-04,4.03239740572779106e-04,1.63315220902614743e-03,1.63315220902614743e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
4.00000000000000000e+00,8.47315649574962218e-08,1.11694586186854605e-05,4.03247788583098151e-04,1.63315219570456987e-03,1.63315219570456987e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
5.00000000000000000e+00,5.88261639948398218e-09,4.91997535659914651e-06,4.03251259269965935e-04,1.63315219588097671e-03,1.63315219588097671e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
6.00000000000000000e+00,4.91860572483947538e-10,2.93498234183037780e-06,4.03251482456423911e-04,1.63315219587693568e-03,1.63315219587693568e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
7.00000000000000000e+00,3.86862272836239961e-10,1.73925933121802203e-06,4.03251482947732023e-04,1.63315219593593818e-03,1.63315219593593818e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
8.00000000000000000e+00,2.86936382605965723e-10,1.01031126966490286e-06,4.03251483114999210e-04,1.63315219590237128e-03,1.63315219590237128e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
9.00000000000000000e+00,1.93232686146402672e-10,5.07019697750014914e-07,4.03251483231460792e-04,1.63315219579459703e-03,1.63315219579459703e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
1.00000000000000000e+01,6.31037381699092034e-13,2.61149662321714752e-09,4.03251483594623200e-04,1.63315219605590059e-03,1.63315219605590059e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
1.10000000000000000e+01,2.36438176210754074e-13,4.50850556363554342e-10,4.03251483565183967e-04,1.63315219600500879e-03,1.63315219600500879e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
1.20000000000000000e+01,1.31571657285318910e-13,3.12522235652797396e-11,4.03251483545727905e-04,1.63315219595999944e-03,1.63315219595999944e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
