t,ln_b,ln_a,ln_c,H_b,H_a,H_c,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,V,Theta,s_u,S,M_eff,energy_mode,rho,p,w,KE_L,PE_L,KE_H,PE_H,constraint_residual,constraint_relative,bound,w_eff,norm_hilbert,norm_krein
-1.41658802061587374e-01,1.90821555353817233e-03,-1.70324079811162460e-01,3.63546746264783172e-02,-3.09950812682404653e-02,1.46082961637835385e+00,-3.29360020797559550e-01,4.75569675272677461e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.75569675272677461e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.54380970203237516e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.54380970203237516e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.54380970203237516e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.54380970203237516e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.75569675272677461e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.75569675272677461e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.70320046035294603e-01,3.36341370547414176e+00,9.99999999999411138e-01,1.31280573392421984e+00,2.49182469764115933e+00,2.49182469763969250e+00,2.29204374246076092e+00,9.79238008536539639e-01,4.27233560335641749e-01,1.63564087549865023e+00,6.56402866962110698e-01,0.00000000000000000e+00,2.29204374246075959e+00,1.16315845843928400e-11,8.60562460931671242e-13,3.26394764985390218e-01,9.53540517719666525e-02,9.99999999999411138e-01,9.99999999999411138e-01
-1.26467578529044417e-01,1.47343872942962573e-03,-1.48657424231515956e-01,3.14996113216187423e-02,-2.63216853740585836e-02,1.39274586322253002e+00,-3.10135195093376559e-01,4.80994958208577794e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.80994958208577794e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.36542484882262977e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.36542484882262977e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.36542484882262977e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.36542484882262977e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.80994958208577794e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.80994958208577794e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.04688089718528810e-01,3.22151031901340268e+00,9.99999999999578115e-01,1.24877944276186659e+00,2.41906754859303064e+00,2.41906754859200968e+00,2.13483063404859275e+00,8.86051191286726270e-01,4.15045192417150821e-01,1.51044091266765945e+00,6.24389721380933294e-01,0.00000000000000000e+00,2.13483063404859275e+00,7.24176274502497108e-12,5.90463993309467732e-13,2.89244348842237819e-01,9.10300315413192784e-02,9.99999999999578115e-01,9.99999999999578115e-01
-1.10609209687076382e-01,1.09166645337793354e-03,-1.27092360702336399e-01,2.67284718845208040e-02,-2.18983329980913001e-02,1.32796047457980859e+00,-2.91870094513671408e-01,4.85812059142784192e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.85812059142784192e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.18265139374939474e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.18265139374939474e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.18265139374939474e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.18265139374939474e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.85812059142784192e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.85812059142784192e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.40818220681666917e-01,3.08637280720032026e+00,9.99999999999703570e-01,1.18787575066661222e+00,2.34985880757569587e+00,2.34985880757499910e+00,1.98960802283807103e+00,8.01732272171458926e-01,4.02959911182821873e-01,1.39567014750476504e+00,5.93937875333305998e-01,0.00000000000000000e+00,1.98960802283807103e+00,4.19886347913234204e-12,3.77244451345171280e-13,2.56043993210751886e-01,8.68941263323239621e-02,9.99999999999703570e-01,9.99999999999703570e-01
-9.40586205412347470e-02,7.64434153137186776e-04,-1.05631832126851302e-01,2.20436874091348954e-02,-1.77134700503375278e-02,1.26631194663851909e+00,-2.74518553388109099e-01,4.89988052192611157e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89988052192611157e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.95575647976583017e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.95575647976583017e-02,0.00000000000000000e+00,0.00000000000000000e+00,9.95575647976583017e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.95575647976583017e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89988052192611157e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89988052192611157e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.78800783071395442e-01,2.95766670970089240e+00,9.99999999999795941e-01,1.12994236668499570e+00,2.28402541668749492e+00,2.28402541668702819e+00,1.85537972579277266e+00,7.25437359107778068e-01,3.90991315159386510e-01,1.29040854245027536e+00,5.64971183342497296e-01,0.00000000000000000e+00,1.85537972579277377e+00,2.46380693624814739e-12,2.43878153773604224e-13,2.26395075489049802e-01,8.29581966357788581e-02,9.99999999999795941e-01,9.99999999999795941e-01
-7.67900955096329774e-02,4.93278339652355601e-04,-8.42787834843382877e-02,1.74476907044504893e-02,-1.37561063867649332e-02,1.20764665177409936e+00,-2.58036658018937881e-01,4.93488599394638627e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.93488599394638627e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.04301079663806567e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.04301079663806567e-02,0.00000000000000000e+00,0.00000000000000000e+00,8.04301079663806567e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.04301079663806567e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.93488599394638627e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.93488599394638627e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.18730753077972828e-01,2.83507387487871965e+00,9.99999999999863110e-01,1.07483442718081412e+00,2.22140275816001598e+00,2.22140275815971178e+00,1.73123729414280758e+00,6.56402866961993681e-01,3.79152453093959174e-01,1.19382008055240063e+00,5.37417213590406950e-01,0.00000000000000000e+00,1.73123729414280780e+00,1.48592249615830951e-12,1.62019491996005174e-13,1.99937981110645424e-01,7.92337542049457166e-02,9.99999999999863110e-01,9.99999999999863110e-01
-5.87772797773022729e-02,2.79733311119101510e-04,-6.30361555129926726e-02,1.29429110759414611e-02,-1.00157869298553529e-02,1.15181845579889597e+00,-2.42382635475605623e-01,4.96277941640328069e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.96277941640328069e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.08950296922276396e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.08950296922276396e-02,0.00000000000000000e+00,0.00000000000000000e+00,6.08950296922276396e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.08950296922276396e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.96277941640328069e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.96277941640328069e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.60707976425028054e-01,2.71829167404001559e+00,9.99999999999912625e-01,1.02241413360083522e+00,2.16183424272822222e+00,2.16183424272803348e+00,1.61635200893421405e+00,5.93937875333378829e-01,3.67455772041269668e-01,1.10514494213379644e+00,5.11207066800417609e-01,0.00000000000000000e+00,1.61635200893421405e+00,9.28812582401405962e-13,1.11539917815765019e-13,1.76348341929982055e-01,7.57319208432465363e-02,9.99999999999912625e-01,9.99999999999912625e-01
-3.99931813762889332e-02,1.25327727365828702e-04,-4.19068781441342200e-02,8.53176890166584302e-03,-6.48256414351818921e-03,1.09868835393241659e+00,-2.27516747758705284e-01,4.98318901837568884e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98318901837568884e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.09667190703154396e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.09667190703154396e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.09667190703154396e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.09667190703154396e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98318901837568884e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98318901837568884e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.04837418035923990e-01,2.60703225437761521e+00,9.99999999999947042e-01,9.72550407906556669e-01,2.10517091807563261e+00,2.10517091807552159e+00,1.50996762149701746e+00,5.37417213590460130e-01,3.55913071207217047e-01,1.02369241754373874e+00,4.86275203953278723e-01,0.00000000000000000e+00,1.50996762149701680e+00,5.29354338141274638e-13,7.00007003736681685e-14,1.55333635171026163e-01,7.24633902833042853e-02,9.99999999999947042e-01,9.99999999999947042e-01
-2.04101739313494734e-02,3.15810693092956021e-05,-2.08938637161883607e-02,4.21667002640882874e-03,-3.14697180249741068e-03,1.04812412457370829e+00,-2.13401191077738639e-01,4.99572902474268110e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99572902474268110e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.06619242430713806e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.06619242430713806e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.06619242430713806e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.06619242430713806e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99572902474268110e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99572902474268110e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.51229424500686149e-01,2.50102182868541156e+00,9.99999999999964029e-01,9.25118564810894939e-01,2.05127109637601723e+00,2.05127109637594351e+00,1.41139376876417355e+00,4.86275203953278445e-01,3.44535461835760060e-01,9.48834486358726026e-01,4.62559282405447525e-01,0.00000000000000000e+00,1.41139376876417333e+00,3.24185123190545710e-13,4.71977596758744117e-14,1.36630108492365565e-01,6.94383933647602092e-02,9.99999999999964029e-01,9.99999999999964029e-01
0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000011e-01,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.39999999999999991e+00,1.00000000000000000e+00,8.80000000000000004e-01,2.00000000000000000e+00,2.00000000000000000e+00,1.32000000000000006e+00,4.40000000000000002e-01,3.33333333333333315e-01,8.80000000000000004e-01,4.40000000000000058e-01,0.00000000000000000e+00,1.32000000000000006e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.19999999999999662e-01,6.66666666666666519e-02,1.00000000000000000e+00,1.00000000000000000e+00
2.12662250752069584e-02,3.20746454951478842e-05,2.07718569294669114e-02,-4.11588181129920322e-03,2.96692865913806680e-03,9.54196353159879163e-01,-1.87278956241010097e-01,4.99558938696715971e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99558938696715971e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.09968275748788728e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.09968275748788728e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.09968275748788728e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.09968275748788728e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99558938696715971e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99558938696715971e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.05127109637602212e+00,2.30371911941574536e+00,9.99999999999993672e-01,8.37081893560624568e-01,1.95122942450070980e+00,1.95122942450069736e+00,1.23521035749644326e+00,3.98128463935818688e-01,3.22316325733177866e-01,8.16669410716130972e-01,4.18540946780312284e-01,0.00000000000000000e+00,1.23521035749644326e+00,4.81836792687317939e-14,8.46758174859458978e-15,1.05229025017932631e-01,6.41574246989009556e-02,9.99999999999993672e-01,9.99999999999993672e-01
4.34180088947923593e-02,1.29274815354228357e-04,4.14188899372393005e-02,-8.12864820902278393e-03,5.76198172947778656e-03,9.10599399765441686e-01,-1.75205501877714998e-01,4.98207226978940487e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98207226978940487e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.23031793835119824e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.23031793835119824e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.23031793835119824e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.23031793835119824e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98207226978940487e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98207226978940487e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.10517091807565171e+00,2.21194367539265802e+00,9.99999999999996447e-01,7.96256927871638709e-01,1.90483741803595308e+00,1.90483741803594642e+00,1.15649845922594552e+00,3.60241531354306865e-01,3.11493308512853229e-01,7.58369995290126164e-01,3.98128463935819354e-01,0.00000000000000000e+00,1.15649845922594552e+00,1.17683640610266593e-14,2.26715345228520179e-15,9.21241040981408688e-02,6.19193357079024231e-02,9.99999999999996447e-01,9.99999999999996447e-01
6.64854774133679105e-02,2.93046184000013128e-04,6.19383281473223704e-02,-1.20360102086644570e-02,8.39293850648848566e-03,8.69100914931679958e-01,-1.63748656778549884e-01,4.95901239345547862e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.95901239345547862e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.38902247260520334e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.38902247260520334e-02,0.00000000000000000e+00,0.00000000000000000e+00,-6.38902247260520334e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.38902247260520334e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.95901239345547862e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.95901239345547862e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.16183424272825264e+00,2.12444971296587859e+00,9.99999999999983125e-01,7.57423019254057972e-01,1.86070797642506580e+00,1.86070797642503427e+00,1.08338303635401978e+00,3.25960017099961974e-01,3.00872365693427013e-01,7.04671526726990849e-01,3.78711509627028931e-01,0.00000000000000000e+00,1.08338303635402000e+00,2.01616501271928428e-13,4.25650660692239206e-14,8.05113092075151471e-02,5.99605011039463509e-02,9.99999999999983125e-01,9.99999999999983125e-01
9.04993701452248139e-02,5.24806455374268082e-04,8.23274542938410153e-02,-1.58357231123190841e-02,1.08672105625610554e-02,8.29597963640751335e-01,-1.52878940053077089e-01,4.92596347498214571e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.92596347498214571e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.57253663241740738e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.57253663241740738e-02,0.00000000000000000e+00,0.00000000000000000e+00,-8.57253663241740738e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.57253663241740738e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.92596347498214571e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.92596347498214571e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.22140275816009658e+00,2.04102428132558344e+00,9.99999999999982458e-01,7.20483062708654587e-01,1.81873075307801679e+00,1.81873075307798482e+00,1.01542388296436092e+00,2.94940820255706337e-01,2.90460787070199400e-01,6.55182351610033686e-01,3.60241531354327238e-01,0.00000000000000000e+00,1.01542388296436092e+00,2.91100477056716045e-13,6.73263785484803943e-14,7.02340072012481720e-02,5.82884384744248862e-02,9.99999999999982458e-01,9.99999999999982458e-01
1.15491035284361387e-01,8.25941534366750893e-04,1.02583612059108070e-01,-1.95255925705815243e-02,1.31918612785149447e-02,7.91992644350055897e-01,-1.42568295335793321e-01,4.88247084441708057e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.88247084441708057e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.07771909763952609e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.07771909763952609e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.07771909763952609e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.07771909763952609e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.88247084441708057e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.88247084441708057e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.28402541668767278e+00,1.96146490832130271e+00,9.99999999999991673e-01,6.85344689102867277e-01,1.77880078307144007e+00,1.77880078307142542e+00,9.52218179376450036e-01,2.66873490273582870e-01,2.80265065353343834e-01,6.09545834825016453e-01,3.42672344551433583e-01,0.00000000000000000e+00,9.52218179376450147e-01,1.79967152291737875e-13,4.55825891639225264e-14,6.11511817092140753e-02,5.69100681067817860e-02,9.99999999999991673e-01,9.99999999999991673e-01
1.41492424865913596e-01,1.19780172923637795e-03,1.22704213352295283e-01,-2.31034805953754183e-02,1.53736244096028905e-02,7.56191845091321202e-01,-1.32790019726740843e-01,4.82807345685663303e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.82807345685663303e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.29988718556509536e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.29988718556509536e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.29988718556509536e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.29988718556509536e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.82807345685663303e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.82807345685663303e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.34985880757599763e+00,1.88557910050334421e+00,9.99999999999996114e-01,6.51920034199911846e-01,1.74081822068171821e+00,1.74081822068171155e+00,8.93397154081283840e-01,2.41477119881371743e-01,2.70290898933624180e-01,5.67437136981327805e-01,3.25960017099956034e-01,0.00000000000000000e+00,8.93397154081283618e-01,5.10702591327572009e-15,1.41605829926932399e-15,5.31359163445825899e-02,5.58317029102530782e-02,9.99999999999996114e-01,9.99999999999996114e-01
1.68536090101791797e-01,1.64169800972289092e-03,1.42686745481376470e-01,-2.65673114846078501e-02,1.74189217227702260e-02,7.22107011441394775e-01,-1.23518696220954766e-01,4.76230631970629870e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.76230631970629870e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.52329856472249031e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.52329856472249031e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.52329856472249031e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52329856472249031e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.76230631970629870e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.76230631970629870e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.41906754859329798e+00,1.81318386738409032e+00,1.00000000000000600e+00,6.20125518952453714e-01,1.70468808971869734e+00,1.70468808971870778e+00,8.38623052620664167e-01,2.18497533668210259e-01,2.60543199934003766e-01,5.28560293144437199e-01,3.10062759476226968e-01,0.00000000000000000e+00,8.38623052620663945e-01,-1.13797860024078545e-13,3.45297963021680621e-14,4.60740237821302134e-02,5.50590415949494538e-02,1.00000000000000600e+00,1.00000000000000600e+00
1.96655177027777517e-01,2.15889834578226287e-03,1.62528778170560245e-01,-2.99150776191733497e-02,1.93338797400376926e-02,6.89653925775692511e-01,-1.14730129467093336e-01,4.68470338236913753e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.68470338236913753e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.74744219338412554e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.74744219338412554e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.74744219338412554e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.74744219338412554e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.68470338236913753e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.68470338236913753e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.49182469764118530e+00,1.74410526866583537e+00,9.99999999999998446e-01,5.89881640511395355e-01,1.67032004603567663e+00,1.67032004603567374e+00,7.87586384722994692e-01,1.97704744211599504e-01,2.51026107163006718e-01,4.92645564467297070e-01,2.94940820255697622e-01,0.00000000000000000e+00,7.87586384722994914e-01,2.63122856836162100e-14,8.73374433823155589e-15,3.98628067284629850e-02,5.45971649415226690e-02,9.99999999999998446e-01,9.99999999999998446e-01
2.25883422602286277e-01,2.75062415175405606e-03,1.82227970375760134e-01,-3.31448450930471872e-02,2.11243456212701353e-02,6.58752497243111690e-01,-1.06401284703098217e-01,4.59480093835319903e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.59480093835319903e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.97175159107539966e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.97175159107539966e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.97175159107539966e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.97175159107539966e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.59480093835319903e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.59480093835319903e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.56831218549000084e+00,1.67817798324131040e+00,9.99999999999992339e-01,5.61112773427216216e-01,1.63762815162183673e+00,1.63762815162182429e+00,7.40003423713115560e-01,1.78890650285899150e-01,2.41743003550280139e-01,4.59447036999507341e-01,2.80556386713608219e-01,0.00000000000000000e+00,7.40003423713115338e-01,9.88098491916389321e-14,3.58636808125109219e-14,3.44099381375331248e-02,5.44505349748318768e-02,9.99999999999992339e-01,9.99999999999992339e-01
2.56255151398381287e-01,3.41804686038461305e-03,2.01782076850876679e-01,-3.62547591377138309e-02,2.27959022180945076e-02,6.29326561930810491e-01,-9.85102297244487279e-02,4.49214159234159305e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.49214159234159305e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.19560103715463084e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.19560103715463084e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.19560103715463084e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.19560103715463084e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.49214159234159305e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.49214159234159305e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.64872127069991903e+00,1.61524489883717970e+00,9.99999999999990230e-01,5.33746980547179950e-01,1.60653065971270470e+00,1.60653065971268894e+00,6.95613934662652533e-01,1.61866954115472583e-01,2.32696537618919563e-01,4.28740444389062558e-01,2.66873490273589975e-01,0.00000000000000000e+00,6.95613934662652533e-01,1.17905685215191625e-13,4.67765820432516473e-14,2.96324492392630034e-02,5.46229968398717070e-02,9.99999999999990230e-01,9.99999999999990230e-01
