t,ln_b,ln_a,ln_c,H_b,H_a,H_c,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,V,Theta,s_u,S,M_eff,energy_mode,rho,p,w,KE_L,PE_L,KE_H,PE_H,constraint_residual,constraint_relative,bound,w_eff,norm_hilbert,norm_krein
-6.16905088413673752e-01,8.14013418610820993e-01,-3.58102572047522383e+00,1.69302124642803031e+00,-2.88946888241512916e+01,9.88457015108326686e+01,-5.44427668911480538e+01,-4.85374371840699315e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.85374371840699315e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.20048819791656006e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.20048819791656006e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.20048819791656006e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.20048819791656006e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.85374371840699315e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.85374371840699315e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.82837752158566796e-03,1.04314115034902557e+02,9.99999999892491775e-01,2.81028858623295378e+02,-1.01192312226652874e+02,-1.01192312215773867e+02,-1.40784655739425489e+04,-1.43594944325658453e+04,1.01996161138067820e+00,-1.42189800032541971e+04,1.40514429311648200e+02,0.00000000000000000e+00,-1.40784655739425507e+04,-1.03210495581151918e-05,9.05335390800112199e-11,9.72694762189410176e+03,-2.89429536219946937e-01,9.99999999892491775e-01,9.99999999892491775e-01
-6.16413960681458151e-01,8.00179627837373397e-01,-3.53367762141464148e+00,1.66695107768777695e+00,-2.74635965995504705e+01,9.40468213611139561e+01,-5.17656801916833231e+01,-4.78990079984685790e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.78990079984685790e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.43417234841762331e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.43417234841762331e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.43417234841762331e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.43417234841762331e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.78990079984685790e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.78990079984685790e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.22974702150616917e-03,9.93798269087413928e+01,9.99999999893571578e-01,2.67322919406485482e+02,-9.62083343296310858e+01,-9.62083343193917813e+01,-1.27256849424128486e+04,-1.29930078618193329e+04,1.02100656433160131e+00,-1.28593464021160908e+04,1.33661459703242144e+02,0.00000000000000000e+00,-1.27256849424128468e+04,-9.22824619919992983e-06,8.94831238735933522e-11,8.79330605684925831e+03,-2.88130175878011929e-01,9.99999999893571578e-01,9.99999999893571578e-01
-6.15898467144246009e-01,7.86378936542325158e-01,-3.48639296302479806e+00,1.64093331645575047e+00,-2.61023341009605261e+01,8.94819508253724507e+01,-4.92191910862270916e+01,-4.71498330573363877e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.71498330573363877e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.66401094468674543e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.66401094468674543e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.66401094468674543e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.66401094468674543e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.71498330573363877e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.71498330573363877e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.65169517573959566e-03,9.46859451164755512e+01,9.99999999895367475e-01,2.54285426737973381e+02,-9.14674279047175958e+01,-9.14674278951471251e+01,-1.15022742553189746e+04,-1.17565596820569517e+04,1.02210740424837176e+00,-1.16294169686879632e+04,1.27142713368988552e+02,0.00000000000000000e+00,-1.15022742553189782e+04,-8.18536136648617685e-06,8.77407994026142154e-11,7.94891814269505085e+03,-2.86764355149371708e-01,9.99999999895367475e-01,9.99999999895367475e-01
-6.15357439879688717e-01,7.72612873354483254e-01,-3.43917467517750408e+00,1.61497038306088148e+00,-2.48074972873273865e+01,8.51396755252662416e+01,-4.67969318498460822e+01,-4.62924530454279282e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.62924530454279282e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.88946762549590697e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.88946762549590697e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.88946762549590697e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.88946762549590697e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.62924530454279282e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.62924530454279282e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.09527707445196426e-03,9.02207337389331201e+01,9.99999999897145386e-01,2.41883780094327818e+02,-8.69577382161192105e+01,-8.69577382071752112e+01,-1.03958913240367910e+04,-1.06377751041311167e+04,1.02326724785349144e+00,-1.05168332140839539e+04,1.20941890047162815e+02,0.00000000000000000e+00,-1.03958913240367892e+04,-7.25799691281281412e-06,8.60058481621751338e-11,7.18527039882218742e+03,-2.85328669134510826e-01,9.99999999897145386e-01,9.99999999897145386e-01
-6.14789658975554487e-01,7.58883029099740258e-01,-3.39202580695561329e+00,1.58906479631081154e+00,-2.35758481995083393e+01,8.10091377033043756e+01,-4.44928453800708539e+01,-4.53296860387138456e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.53296860387138456e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.11002266191043480e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.11002266191043480e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.11002266191043480e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.11002266191043480e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.53296860387138456e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.53296860387138456e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.56160190343957606e-03,8.59730287701922578e+01,9.99999999898371406e-01,2.30086968898487157e+02,-8.26679886903589676e+01,-8.26679886819575387e+01,-9.39536998690031396e+03,-9.62545695579879975e+03,1.02448939948286122e+00,-9.51041347134955686e+03,1.15043484449242897e+02,0.00000000000000000e+00,-9.39536998690031214e+03,-6.47439810563810170e-06,8.48133223405564563e-11,6.49466047542214073e+03,-2.83819536407723616e-01,9.99999999898371406e-01,9.99999999898371406e-01
-6.14193850595261104e-01,7.45191058515925486e-01,-3.34494952993971273e+00,1.56321917620705375e+00,-2.24043068621019117e+01,7.70800090741767292e+01,-4.23011700493576086e+01,-4.42646173776701013e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.42646173776701013e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.32517450561634198e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.32517450561634198e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.32517450561634198e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.32517450561634198e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.42646173776701013e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.42646173776701013e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.00518357176740403e-02,8.19322102123554430e+01,9.99999999899341518e-01,2.18865494977232260e+02,-7.85874527189935463e+01,-7.85874527110830599e+01,-8.49060812168256416e+03,-8.70947361665979588e+03,1.02577736386376284e+00,-8.60004086917118002e+03,1.09432747488615860e+02,0.00000000000000000e+00,-8.49060812168256416e+03,-5.79200241190847009e-06,8.38789877513496592e-11,5.87011991702123123e+03,-2.82233189413213958e-01,9.99999999899341518e-01,9.99999999899341518e-01
-6.13568685006893433e-01,7.31538681933229018e-01,-3.29794914142902362e+00,1.53743624660567968e+00,-2.12899435802623778e+01,7.33424650004046441e+01,-4.02164252963957551e+01,-4.31005886177305897e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.31005886177305897e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.53444128075203445e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.53444128075203445e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.53444128075203445e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.53444128075203445e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.31005886177305897e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.31005886177305897e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.05672043570457421e-02,7.80881755317642785e+01,9.99999999901139525e-01,2.08191298800391309e+02,-7.47059268365059381e+01,-7.47059268291204717e+01,-7.67246631868939403e+03,-7.88065761748978548e+03,1.02713485992023945e+00,-7.77656196808958975e+03,1.04095649400195725e+02,0.00000000000000000e+00,-7.67246631868939403e+03,-5.13041049998719245e-06,8.21377780636245067e-11,5.30534427825167586e+03,-2.80565664256777314e-01,9.99999999901139525e-01,9.99999999901139525e-01
-6.12912774578462383e-01,7.17927686910040386e-01,-3.25102806757713747e+00,1.51171883780747618e+00,-2.02299716123307896e+01,6.97871599280917536e+01,-3.82333979204152783e+01,-4.18411855837372393e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.18411855837372393e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.73736221334432872e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.73736221334432872e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.73736221334432872e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.73736221334432872e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.18411855837372393e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.18411855837372393e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.11089965115924744e-02,7.44313144106986613e+01,9.99999999902910885e-01,1.98037689317001508e+02,-7.10137052061823653e+01,-7.10137051992877133e+01,-6.93267619977703907e+03,-7.13071388909403868e+03,1.02856583570474114e+00,-7.03169504443553888e+03,9.90188446584998019e+01,0.00000000000000000e+00,-6.93267619977703725e+03,-4.54348810308147222e-06,8.04180554937125587e-11,4.79462989197118986e+03,-2.78812789842146636e-01,9.99999999902910885e-01,9.99999999902910885e-01
-6.12224671742552129e-01,7.04359929812364616e-01,-3.20418986641881087e+00,1.48606988905859994e+00,-1.92217401994007062e+01,6.64052040195149829e+01,-3.63471290431838199e+01,-4.04902255595446681e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.04902255595446681e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.93349899249579826e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.93349899249579826e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.93349899249579826e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.93349899249579826e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.04902255595446681e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.04902255595446681e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.16785669439053302e-02,7.09524847295927827e+01,9.99999999904076287e-01,1.88379277214065837e+02,-6.75015553505693902e+01,-6.75015553440943847e+01,-6.26375746527572664e+03,-6.45213674248979260e+03,1.03007448456591444e+00,-6.35794710388275962e+03,9.41896386070329754e+01,0.00000000000000000e+00,-6.26375746527572664e+03,-4.05225182475987822e-06,7.92941660771189073e-11,4.33281665723432343e+03,-2.76970176294369708e-01,9.99999999904076287e-01,9.99999999904076287e-01
-6.11502866933889666e-01,6.90837337325638678e-01,-3.15743823076754992e+00,1.46049245094427649e+00,-1.82627279348885700e+01,6.31881409258428945e+01,-3.45529017070348488e+01,-3.90517436474907664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.90517436474907664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.12243705757810630e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.12243705757810630e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.12243705757810630e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.12243705757810630e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.90517436474907664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.90517436474907664e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.22773398767436117e-02,6.76429897215355567e+01,9.99999999905215042e-01,1.79191911430164936e+02,-6.41606950655145170e+01,-6.41606950594330527e+01,-5.65894283802366772e+03,-5.83813474945383132e+03,1.03166526267523584e+00,-5.74853879373874952e+03,8.95959557150818000e+01,0.00000000000000000e+00,-5.65894283802366681e+03,-3.61461934517137706e-06,7.81980064506994877e-11,3.91523627352255517e+03,-2.75033202606661420e-01,9.99999999905215042e-01,9.99999999905215042e-01
-6.10745786503783861e-01,6.77361907886103287e-01,-3.11077699095933236e+00,1.43498968765519064e+00,-1.73505364575538650e+01,6.01279266445252958e+01,-3.28462290779696744e+01,-3.75299783367430806e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.75299783367430806e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.30378680578747808e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.30378680578747808e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.30378680578747808e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.30378680578747808e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.75299783367430806e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.75299783367430806e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.29068125543265119e-02,6.44945562421129921e+01,9.99999999906379111e-01,1.70452618765007855e+02,-6.09827704600028611e+01,-6.09827704542936004e+01,-5.11211015284392124e+03,-5.28256277160892932e+03,1.03334290804946427e+00,-5.19733646222642528e+03,8.52263093825040414e+01,0.00000000000000000e+00,-5.11211015284392124e+03,-3.22280902764759958e-06,7.70839638227648126e-11,3.53766540284667462e+03,-2.72997003439065966e-01,9.99999999906379111e-01,9.99999999906379111e-01
-6.09951790615802847e-01,6.63935713017462126e-01,-3.06421011741439653e+00,1.40956487910383421e+00,-1.64828844518257611e+01,5.72169094072821309e+01,-3.12228432236473132e+01,-3.59293563239703684e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.59293563239703684e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.47718471455856715e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.47718471455856715e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.47718471455856715e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.47718471455856715e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.59293563239703684e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.59293563239703684e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.35685589862276686e-02,6.14993140990787168e+01,9.99999999908321557e-01,1.62139546434617500e+02,-5.79598350671336391e+01,-5.79598350618199731e+01,-4.61772091138783344e+03,-4.77986045782245219e+03,1.03511246122189071e+00,-4.69879068460514281e+03,8.10697732173093755e+01,0.00000000000000000e+00,-4.61772091138783435e+03,-2.84409998130286112e-06,7.52106144259102538e-11,3.19628329106941601e+03,-2.70856454987616790e-01,9.99999999908321557e-01,9.99999999908321557e-01
-6.09119171127482151e-01,6.50560898558810163e-01,-3.01774172299106569e+00,1.38422142286878569e+00,-1.56576019408460212e+01,5.44478105498256184e+01,-2.96786844389803299e+01,-3.42544766335802775e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.42544766335802775e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.64229437351508700e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.64229437351508700e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.64229437351508700e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.64229437351508700e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.42544766335802775e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.42544766335802775e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.42642338832090904e-02,5.86497763916898265e+01,9.99999999909785275e-01,1.54231907427655244e+02,-5.50843299736928174e+01,-5.50843299687234023e+01,-4.17076468689467583e+03,-4.32499659432233057e+03,1.03697928773404069e+00,-4.24788064060850320e+03,7.71159537138273663e+01,0.00000000000000000e+00,-4.17076468689467492e+03,-2.52411882684100419e-06,7.38002379676438754e-11,2.88763342357546389e+03,-2.68606159833377545e-01,9.99999999909785275e-01,9.99999999909785275e-01
-6.08246149463296804e-01,6.37239685767492903e-01,-2.97137606509909213e+00,1.35896283594081013e+00,-1.48726248573777582e+01,5.18137063135824221e+01,-2.82098910915697765e+01,-3.25100940896414670e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.25100940896414670e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.79880742083591683e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.79880742083591683e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.79880742083591683e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.79880742083591683e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.25100940896414670e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.25100940896414670e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.49955767948749680e-02,5.59388208086601679e+01,9.99999999910857640e-01,1.46709928527442827e+02,-5.23490649190701234e+01,-5.23490649144035984e+01,-3.76670882211389926e+03,-3.91341875064134274e+03,1.03894910263998286e+00,-3.84006378637762100e+03,7.33549642637217403e+01,0.00000000000000000e+00,-3.76670882211389971e+03,-2.25114763452438638e-06,7.27737839057129370e-11,2.60858883184067781e+03,-2.66240430667295191e-01,9.99999999910857640e-01,9.99999999910857640e-01
-6.07330874484559691e-01,6.23974372281589140e-01,-2.92511754754462805e+00,1.33379275624683280e+00,-1.41259898796036971e+01,4.93080105359634828e+01,-2.68127899627171224e+01,-3.07011021951374641e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07011021951374641e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.94644437916383428e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.94644437916383428e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.94644437916383428e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.94644437916383428e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07011021951374641e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.07011021951374641e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.57644164594454607e-02,5.33596718401353627e+01,9.99999999911862503e-01,1.39554800868505254e+02,-4.97472003158200948e+01,-4.97472003114355061e+01,-3.40145291648570537e+03,-3.54100771735420994e+03,1.04102799723968809e+00,-3.47123031691995766e+03,6.97774004342522858e+01,0.00000000000000000e+00,-3.40145291648570492e+03,-2.00936437977361493e-06,7.18228248299552790e-11,2.35632070281428878e+03,-2.63753272774988834e-01,9.99999999911862503e-01,9.99999999911862503e-01
-6.06371420362339597e-01,6.10767332924234130e-01,-2.87897072207179061e+00,1.30871494392343890e+00,-1.34158295185341814e+01,4.69244581847141120e+01,-2.54838870591838251e+01,-2.88325154790437410e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.88325154790437410e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.08495538645792411e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.08495538645792411e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.08495538645792411e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.08495538645792411e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.88325154790437410e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.88325154790437410e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.65726753765571971e-02,5.09058838580566686e+01,9.99999999913783189e-01,1.32748632904637901e+02,-4.72722301471410589e+01,-4.72722301430653928e+01,-3.07128764674087370e+03,-3.20403627964551151e+03,1.04322246828476173e+00,-3.13766196319319261e+03,6.63743164523189080e+01,0.00000000000000000e+00,-3.07128764674087370e+03,-1.77066658579860814e-06,6.99815664436161737e-11,2.12826997706475277e+03,-2.61138365148217200e-01,9.99999999913783189e-01,9.99999999913783189e-01
-6.05365784459910961e-01,5.97621020332445130e-01,-2.83294028956832156e+00,1.28373328231259864e+00,-1.27403674449771689e+01,4.46570896960079224e+01,-2.42198588731741751e+01,-2.69094513755247955e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.69094513755247955e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.21412081750901002e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.21412081750901002e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.21412081750901002e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.21412081750901002e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.69094513755247955e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.69094513755247955e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.74223746144972248e-02,4.85713250235240821e+01,9.99999999915205606e-01,1.26274405670443102e+02,-4.49179656983429467e+01,-4.49179656945341605e+01,-2.77285750840658193e+03,-2.89913191407702425e+03,1.04553944993120318e+00,-2.83599471124180309e+03,6.31372028352211601e+01,0.00000000000000000e+00,-2.77285750840658102e+03,-1.57018394020269625e-06,6.86200891320968512e-11,1.92212165100208949e+03,-2.58389040072690923e-01,9.99999999915205606e-01,9.99999999915205606e-01
-6.04311885231652579e-01,5.84537965390897085e-01,-2.78703110089638484e+00,1.25885177864835351e+00,-1.20979140438950719e+01,4.25002360755220892e+01,-2.30175440677784984e+01,-2.49371117041987528e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.49371117041987528e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.33375179220353013e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.33375179220353013e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.33375179220353013e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.33375179220353013e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.49371117041987528e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.49371117041987528e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.83156388639495182e-02,4.63501619793357094e+01,9.99999999916166948e-01,1.20115930225388126e+02,-4.26785200819593200e+01,-4.26785200783814460e+01,-2.50312710503103153e+03,-2.62324303525641972e+03,1.04798634874911767e+00,-2.56318507014372562e+03,6.00579651126940917e+01,0.00000000000000000e+00,-2.50312710503103153e+03,-1.40122665470698848e-06,6.77133577096999472e-11,1.73578152614739201e+03,-2.55498261018982542e-01,9.99999999916166948e-01,9.99999999916166948e-01
-6.03207560145689548e-01,5.71520777452841688e-01,-2.74124815731619220e+00,1.23407456440664864e+00,-1.14868621855827620e+01,4.04485047271270517e+01,-2.18739355681247183e+01,-2.29207638236149785e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.29207638236149785e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.44369056701206189e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.44369056701206189e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.44369056701206189e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.44369056701206189e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.29207638236149785e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.29207638236149785e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.92547017508219870e-02,4.42368452914242454e+01,9.99999999917254079e-01,1.14257807172943657e+02,-4.05482935174340611e+01,-4.05482935140788570e+01,-2.25935064736697905e+03,-2.37360845453992306e+03,1.05057108214083494e+00,-2.31647955095345105e+03,5.71289035864720063e+01,0.00000000000000000e+00,-2.25935064736697950e+03,-1.24794178191223182e-06,6.66864190985291909e-11,1.56735517209010322e+03,-2.52458598641375431e-01,9.99999999917254079e-01,9.99999999917254079e-01
