y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-2.00000000000000000e+00,6.14421235336686839e-06,1.85931451057999069e-05,3.02612345351773726e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-9.88785878548707753e-02,-1.49609406796712086e-01,1.44115680715503791e-01,1.44115680880418151e-01,-1.49609406796712086e-01,-1.49609406796712086e-01,-3.92151941657203906e-05,1.92084015202721781e-01,0.00000000000000000e+00,6.14421235332820981e-06
-1.99333333333333340e+00,6.39496241631355191e-06,1.88429460754526730e-05,2.94652960391334640e+00,2.38978277723898507e-08,3.73697704799474213e-03,1.00183158589905341e+00,-9.62778587131419006e-02,-1.41839358074919458e-01,1.36490129339636390e-01,1.32753152446995676e-01,-1.41839358074919458e-01,-1.41839358074919458e-01,1.55061854376636887e-05,1.93370006285700086e-01,1.22622145876767228e-04,6.39496241626996444e-06
-1.98666666666666658e+00,6.65594578345831835e-06,1.90965492589669878e-05,2.86909627577911852e+00,4.74674669810825886e-08,7.13158858646378065e-03,1.00349536990114330e+00,-9.37477246125974634e-02,-1.34473159932062380e-01,1.29264506259515521e-01,1.22132917817604325e-01,-1.34473159932062380e-01,-1.34473159932062380e-01,3.99032167219814937e-06,1.94666808736417507e-01,2.41937809380684068e-04,6.65594578340917350e-06
-1.97999999999999998e+00,6.92758008386808026e-06,1.93539733449720580e-05,2.79375671025377503e+00,7.07149836913059658e-08,1.02077468373901782e-02,1.00500307198503580e+00,-9.12860042074409433e-02,-1.27489908290889825e-01,1.22418028594167505e-01,1.12210281889557700e-01,-1.27489908290889825e-01,-1.27489908290889825e-01,-1.70430126678056126e-07,1.95974308449628848e-01,3.58023802955342038e-04,6.92758008381266991e-06
-1.97333333333333338e+00,7.21029999037530377e-06,1.96152416760898404e-05,2.72044737423453675e+00,9.36451117933390206e-08,1.29876859380543067e-02,1.00636558965673961e+00,-8.88906215537380723e-02,-1.20869791799913182e-01,1.15931000332230819e-01,1.02943314515020604e-01,-1.20869791799913182e-01,-1.20869791799913182e-01,8.66113848418947896e-07,1.97292415673637617e-01,4.70949476467533038e-04,7.21029999031282831e-06
-1.96666666666666656e+00,7.50455791514731260e-06,1.98803786143130066e-05,2.64910722780521901e+00,1.16262717612351914e-07,1.54922806816876965e-02,1.00759315417520834e+00,-8.65595821721657360e-02,-1.14593989691789341e-01,1.09784711520274844e-01,9.42924309473508609e-02,-1.14593989691789341e-01,-1.14593989691789341e-01,5.52793402386342336e-07,1.98621046111405269e-01,5.80784211617076497e-04,7.50455791507687165e-06
-1.95999999999999996e+00,7.81082473364218869e-06,2.01494104652321564e-05,2.57967771042807259e+00,1.38572417738215269e-07,1.77410737617470469e-02,1.00869534390337146e+00,-8.42909725971715540e-02,-1.08644639182443381e-01,1.03961405686990305e-01,8.62203320220099878e-02,-1.08644639182443381e-01,-1.08644639182443381e-01,5.92923509179499320e-07,1.99960125388885052e-01,6.87595443949269645e-04,7.81082473356276749e-06
-1.95333333333333337e+00,8.12959053811005863e-06,2.04223651663782167e-05,2.51210255557974227e+00,1.60578697528770810e-07,1.97523721247430013e-02,1.00968113153324945e+00,-8.20829543201714029e-02,-1.03004786959710451e-01,9.84442316683473151e-02,7.86918596287879274e-02,-1.03004786959710451e-01,-1.03004786959710451e-01,5.43033022548655708e-07,2.01309587243497595e-01,7.91449244759423291e-04,8.12959053802051031e-06
-1.94666666666666677e+00,8.46136542184521419e-06,2.06992723161829491e-05,2.44632766515311939e+00,1.82285892306670688e-07,2.15433187459588248e-02,1.01055891926584329e+00,-7.99337596854654137e-02,-9.76583467304399794e-02,9.32172013827145679e-02,7.16738827107740312e-02,-9.76583467304399794e-02,-9.76583467304399794e-02,5.18533375015728382e-07,2.02669373445958756e-01,8.92410209314659737e-04,8.46136542174424955e-06
-1.93999999999999995e+00,8.80668029544416554e-06,2.09801631141502985e-05,2.38230098182113670e+00,2.03698204857130137e-07,2.31299647569969680e-02,1.01133657416190959e+00,-7.78416877199247237e-02,-9.25900572287421814e-02,8.82651480708210173e-02,6.51351833773006345e-02,-9.25900572287421814e-02,-9.25900572287421814e-02,4.89341368536955201e-07,2.04039433285720800e-01,9.90541531689173105e-04,8.80668029533032770e-06
