y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-2.00000000000000000e+00,6.14421235336686839e-06,8.50520653564240605e-05,1.38426311568402873e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-3.64209275130652280e-02,-2.52080732794826623e-01,5.79919206610934168e+00,-1.88200549702651436e+01,7.95433494611791048e+00,-2.52080732794826623e-01,-2.43311246371025192e-03,6.84653841299753679e-02,0.00000000000000000e+00,6.14421235332820981e-06
-1.99333333333333340e+00,6.39496241631355191e-06,8.62134761172339049e-05,1.34814672089222789e+01,-1.52534405849037975e-06,-2.38522755756878757e-01,9.90586450059318668e-01,-3.54706799900704195e-02,-2.37975731472100022e-01,5.64105459734136261e+00,-1.79335038925251631e+01,7.69971801718463489e+00,-2.37975731472100022e-01,4.23107147789036908e-04,6.89358446019906479e-02,-1.11806673117796174e-03,6.39496241626996444e-06
-1.98666666666666658e+00,6.65594578345831835e-06,8.74298105693213049e-05,1.31355953630589486e+01,-3.06002940013303569e-06,-4.59743738862862183e-01,9.81855732665551484e-01,-3.45606670534169894e-02,-2.22816612126912145e-01,5.48926930896962073e+00,-1.70863073772995264e+01,7.45562352969509057e+00,-2.22816612126912145e-01,1.40387982567324876e-04,6.94342438392966249e-02,-2.22741248080526345e-03,6.65594578340917350e-06
-1.97999999999999998e+00,6.92758008386808026e-06,8.87014995420894734e-05,1.28041103053220322e+01,-4.60542436390727939e-06,-6.64795543059623961e-01,9.73763148822471281e-01,-3.36885067590393938e-02,-2.06954607256886136e-01,5.34366703316380942e+00,-1.62767138703070238e+01,7.22143754169453800e+00,-2.06954607256886136e-01,-6.98987664977668288e-05,6.99604842922004616e-02,-3.32857787246391415e-03,6.92758008381266991e-06
-1.97333333333333338e+00,7.21029999037530377e-06,9.00289592829358682e-05,1.24861599938825627e+01,-6.16286854947668902e-06,-8.54731225851437126e-01,9.66267138514775414e-01,-3.28519573255835473e-02,-1.90681132457149238e-01,5.20405445019320645e+00,-1.55030472248787632e+01,6.99659650128945199e+00,-1.90681132457149238e-01,-1.23298320183762300e-05,7.05144498535806574e-02,-4.42207552983459908e-03,7.21029999031282831e-06
-1.96666666666666656e+00,7.50455791514731260e-06,9.14126565047438224e-05,1.21809515682586937e+01,-7.73367045523494686e-06,-1.03052978506539095e+00,9.59329064569470202e-01,-3.20489326817481393e-02,-1.74236943076891193e-01,5.07022439067970065e+00,-1.47637156432701513e+01,6.78058633003130495e+00,-1.74236943076891193e-01,-2.46458023499540602e-05,7.10960327452326429e-02,-5.50838969848966697e-03,7.50455791507687165e-06
-1.95999999999999996e+00,7.81082473364218869e-06,9.28530893203469360e-05,1.18877445708596365e+01,-9.31911026416335478e-06,-1.19310195556169019e+00,9.52912983883217324e-01,-3.12774846321723296e-02,-1.57819568405820648e-01,4.94195943578936348e+00,-1.40572029310795390e+01,6.57293520583908109e+00,-1.57819568405820648e-01,-1.91046107735903803e-05,7.17051266628839362e-02,-6.58797862269088451e-03,7.81082473356276749e-06
-1.95333333333333337e+00,8.12959053811005863e-06,9.43507911563103082e-05,1.16058478855792355e+01,-1.09204410835734715e-05,-1.34329533972230175e+00,9.46985444941886190e-01,-3.05357948022124889e-02,-1.41589792246282292e-01,4.81903615014009912e+00,-1.33820649098877720e+01,6.37320900777049548e+00,-1.41589792246282292e-01,-1.84708783991238690e-05,7.23416289747762647e-02,-7.66127585795430607e-03,8.12959053802051031e-06
-1.94666666666666677e+00,8.46136542184521419e-06,9.59063285450301026e-05,1.13346160772784241e+01,-1.25388904640046422e-05,-1.48189917809031835e+00,9.41515299542260431e-01,-2.98221650070077011e-02,-1.25677180555909596e-01,4.70122820924397367e+00,-1.27369249893530334e+01,6.18100694510542503e+00,-1.25677180555909596e-01,-1.68017757407046275e-05,7.30054404184583977e-02,-8.72869174650234454e-03,8.46136542174424955e-06
-1.93999999999999995e+00,8.80668029544416554e-06,9.75203006847440997e-05,1.10734462265484375e+01,-1.41756617130044986e-05,-1.60964872547048521e+00,9.36473530084639516e-01,-2.91350089234185400e-02,-1.10184826499587413e-01,4.58830902271302410e+00,-1.21204704002597836e+01,5.99595788974531274e+00,-1.10184826499587413e-01,-1.56036896998834607e-05,7.36964654189932039e-02,-9.79061469370328882e-03,8.80668029533032770e-06
