t,Q,E2,kappa,wkb_W,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,norm_hilbert,norm_krein,ln_norm_hilbert,krein_drift,krein_drift_normalized
7.89438082684608800e-01,1.10107932372429690e-01,9.87876243228668405e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.52491461301476516e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.47447087555062518e-02,-3.52491461301476516e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.47447087555062518e-02,0.00000000000000000e+00,-3.54766805048126022e-01,-9.22344824735230398e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.54766805048126022e-01,-9.22344824735230398e-03,0.00000000000000000e+00,-3.53861896620887295e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.69502519746090859e-02,3.53861896620887295e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.69502519746090859e-02,0.00000000000000000e+00,-3.52787806683902527e-01,2.89830672923735867e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.52787806683902527e-01,2.89830672923735867e-03,0.00000000000000000e+00,1.00164877875344671e+00,9.98749217736319639e-01,1.64742100996533112e-03,-3.55894202996864806e-11,-3.55308378092144863e-11
7.99430969807198744e-01,1.11213744437521064e-01,9.87631503048185699e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.48958792569735055e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.44448441370335096e-02,-3.48958792569735055e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.44448441370335096e-02,0.00000000000000000e+00,-3.58274862898087687e-01,-9.46575767322323063e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.58274862898087687e-01,-9.46575767322323063e-03,0.00000000000000000e+00,-3.57353451183141546e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.73676612166545152e-02,3.57353451183141546e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.73676612166545152e-02,0.00000000000000000e+00,-3.49244563320504797e-01,3.02116284578740971e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.49244563320504797e-01,3.02116284578740971e-03,0.00000000000000000e+00,1.00172548154736929e+00,9.98749217735706019e-01,1.72399461428880902e-03,-3.62030405653968046e-11,-3.61406804881052067e-11
8.09423856929788688e-01,1.12330662154103242e-01,9.87381822340020698e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.45392012803306225e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.41395862983563440e-02,-3.45392012803306225e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.41395862983563440e-02,0.00000000000000000e+00,-3.61747620589717322e-01,-9.71101202844086228e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.61747620589717322e-01,-9.71101202844086228e-03,0.00000000000000000e+00,-3.60809602493407156e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.77862466966647612e-02,3.60809602493407156e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.77862466966647612e-02,0.00000000000000000e+00,-3.45666981926885497e-01,3.14769988506353147e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.45666981926885497e-01,3.14769988506353147e-03,0.00000000000000000e+00,1.00180486066378638e+00,9.98749217734209882e-01,1.80323385992061476e-03,-3.76991771133816655e-11,-3.76312579362038110e-11
8.19416744052378632e-01,1.13458797056042546e-01,9.87127101370595783e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.41791490124026320e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.38288870729338254e-02,-3.41791490124026320e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.38288870729338254e-02,0.00000000000000000e+00,-3.65184746409553673e-01,-9.95918618869191981e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.65184746409553673e-01,-9.95918618869191981e-03,0.00000000000000000e+00,-3.64230020509339780e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.82059667360785270e-02,3.64230020509339780e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.82059667360785270e-02,0.00000000000000000e+00,-3.42055427756113528e-01,3.27798435945261596e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.42055427756113528e-01,3.27798435945261596e-03,0.00000000000000000e+00,1.00188698095451789e+00,9.98749217733600370e-01,1.88520284244755648e-03,-3.83086895539008765e-11,-3.82365379350507350e-11
8.29409631174968687e-01,1.14598261797337994e-01,9.86867238393028812e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.38157596110978231e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.35126980484676917e-02,-3.38157596110978231e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.35126980484676917e-02,0.00000000000000000e+00,-3.68585912587340747e-01,-1.02102539592850827e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.68585912587340747e-01,-1.02102539592850827e-02,0.00000000000000000e+00,-3.67614379180387252e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.86267787844555373e-02,3.67614379180387252e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.86267787844555373e-02,0.00000000000000000e+00,-3.38410269501892513e-01,3.41208319965382711e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.38410269501892513e-01,3.41208319965382711e-03,0.00000000000000000e+00,1.00197190823944204e+00,9.98749217732110450e-01,1.96996658048617960e-03,-3.97986088529478366e-11,-3.97202840974630682e-11
8.39402518297558631e-01,1.15749170163370718e-01,9.86602129606491074e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.34490705762598761e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.31909705706180283e-02,-3.34490705762598761e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.31909705706180283e-02,0.00000000000000000e+00,-3.71950795337916085e-01,-1.04641880629351026e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.71950795337916085e-01,-1.04641880629351026e-02,0.00000000000000000e+00,-3.70962356490236067e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.90486394093703755e-02,3.70962356490236067e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.90486394093703755e-02,0.00000000000000000e+00,-3.34731879260900700e-01,3.55006374907293346e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.34731879260900700e-01,3.55006374907293346e-03,0.00000000000000000e+00,1.00205970932192479e+00,9.98749217731505379e-01,2.05759102889259936e-03,-4.04036804013685469e-11,-4.03206316205537957e-11
8.49395405420148686e-01,1.16911637082266581e-01,9.86331669114744347e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.30791197454964436e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.28636557478381125e-02,-3.30791197454964436e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.28636557478381125e-02,0.00000000000000000e+00,-3.75279074901110177e-01,-1.07209601273451326e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.75279074901110177e-01,-1.07209601273451326e-02,0.00000000000000000e+00,-3.74273634497281904e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.94715042860052741e-02,3.74273634497281904e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.94715042860052741e-02,0.00000000000000000e+00,-3.31020632491371203e-01,3.69199375690780962e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.31020632491371203e-01,3.69199375690780962e-03,0.00000000000000000e+00,1.00215045199029373e+00,9.98749217730021788e-01,2.14814307795669658e-03,-4.18872714291751436e-11,-4.17973881526332326e-11
8.59388292542738519e-01,1.18085778636372471e-01,9.86055748883841621e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.27059452902935588e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.25307044553697403e-02,-3.27059452902935588e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.25307044553697403e-02,0.00000000000000000e+00,-3.78570435583137743e-01,-1.09805406729364553e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.78570435583137743e-01,-1.09805406729364553e-02,0.00000000000000000e+00,-3.77547899376582563e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.98953281869647897e-02,3.77547899376582563e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.98953281869647897e-02,0.00000000000000000e+00,-3.27276907974484443e-01,3.83794137221530164e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.27276907974484443e-01,3.83794137221530164e-03,0.00000000000000000e+00,1.00224420503356848e+00,9.98749217729421268e-01,2.24169056673550072e-03,-4.24877910631948907e-11,-4.23926532573683829e-11
8.69381179665328574e-01,1.19271712073848485e-01,9.85774258698972949e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.23295857117485985e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.21920673403734022e-02,-3.23295857117485985e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.21920673403734022e-02,0.00000000000000000e+00,-3.81824565795966409e-01,-1.12428991004041440e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.81824565795966409e-01,-1.12428991004041440e-02,0.00000000000000000e+00,-3.80784841459799794e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.03200649718154483e-02,3.80784841459799794e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.03200649718154483e-02,0.00000000000000000e+00,-3.23501087772007145e-01,3.98797513665395155e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.23501087772007145e-01,3.98797513665395155e-03,0.00000000000000000e+00,1.00234103824328935e+00,9.98749217727944449e-01,2.33830228242178171e-03,-4.39646097305512740e-11,-4.38619272813612317e-11
8.79374066787918740e-01,1.20469555820375801e-01,9.85487086120441336e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.19500798365882854e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.18476948262080609e-02,-3.19500798365882854e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.18476948262080609e-02,0.00000000000000000e+00,-3.85041158098201830e-01,-1.15080036783991348e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.85041158098201830e-01,-1.15080036783991348e-02,0.00000000000000000e+00,-3.83984155276648753e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.07456675768274720e-02,3.83984155276648753e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.07456675768274720e-02,0.00000000000000000e+00,-3.19693557186736865e-01,4.14216397821857464e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.19693557186736865e-01,4.14216397821857464e-03,0.00000000000000000e+00,1.00244102242959232e+00,9.98749217727348593e-01,2.43804797383355421e-03,-4.45604664278675955e-11,-4.44519582008599949e-11
8.89366953910508573e-01,1.21679429490982718e-01,9.85194116438748990e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.15674668128058999e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.14975371178602983e-02,-3.15674668128058999e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.14975371178602983e-02,0.00000000000000000e+00,-3.88219909233915139e-01,-1.17758215310648871e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.88219909233915139e-01,-1.17758215310648871e-02,0.00000000000000000e+00,-3.87145539594300758e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.11720880044684123e-02,3.87145539594300758e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.11720880044684123e-02,0.00000000000000000e+00,-3.15854704719199464e-01,4.30057720363651464e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.15854704719199464e-01,4.30057720363651464e-03,0.00000000000000000e+00,1.00254422942343080e+00,9.98749217725878768e-01,2.54099835098395895e-03,-4.60302906901688402e-11,-4.59134762729033272e-11
8.99359841033098628e-01,1.22901453901989241e-01,9.84895232628777206e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.11817861055827261e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.11415442065129766e-02,-3.11817861055827261e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.11415442065129766e-02,0.00000000000000000e+00,-3.91360520173013038e-01,-1.20463186256788996e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.91360520173013038e-01,-1.20463186256788996e-02,0.00000000000000000e+00,-3.90268697458319935e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.15992773130786275e-02,3.90268697458319935e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.15992773130786275e-02,0.00000000000000000e+00,-3.11984922027143508e-01,4.46328449176541103e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.11984922027143508e-01,4.46328449176541103e-03,0.00000000000000000e+00,1.00265073209303868e+00,9.98749217725288130e-01,2.64722509875863106e-03,-4.66209293392694235e-11,-4.64976764560356807e-11
9.09352728155688461e-01,1.24135751083071538e-01,9.84590315303041752e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.07930774928293238e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.07796658752765950e-02,-3.07930774928293238e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.07796658752765950e-02,0.00000000000000000e+00,-3.94462696149515124e-01,-1.23194597601782880e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.94462696149515124e-01,-1.23194597601782880e-02,0.00000000000000000e+00,-3.93353336231517248e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.20271856063263291e-02,3.93353336231517248e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.20271856063263291e-02,0.00000000000000000e+00,-3.08084603881295049e-01,4.63035588563964935e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.08084603881295049e-01,4.63035588563964935e-03,0.00000000000000000e+00,1.00276060434659686e+00,9.98749217723825744e-01,2.75680087672664116e-03,-4.80833151073056797e-11,-4.79509415296953935e-11
9.19345615278278627e-01,1.25382444289447781e-01,9.84279242664003573e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.04013810610103741e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.04118517040511626e-02,-3.04013810610103741e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.04118517040511626e-02,0.00000000000000000e+00,-3.97526146701397964e-01,-1.25952085507680025e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.97526146701397964e-01,-1.25952085507680025e-02,0.00000000000000000e+00,-3.96399167634363614e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.24557620228234991e-02,3.96399167634363614e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.24557620228234991e-02,0.00000000000000000e+00,-3.04154148123901513e-01,4.80186178552699777e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.04154148123901513e-01,4.80186178552699777e-03,0.00000000000000000e+00,1.00287392114912777e+00,9.98749217723239990e-01,2.86979933303659366e-03,-4.86690687750979123e-11,-4.85295985355080367e-11
9.29338502400868460e-01,1.26641658014186032e-01,9.83961890455417931e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.00067372005896837e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.00380510755624965e-02,-3.00067372005896837e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.00380510755624965e-02,0.00000000000000000e+00,-4.00550585708314588e-01,-1.28735274194435850e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.00550585708314588e-01,-1.28735274194435850e-02,0.00000000000000000e+00,-3.99405907783286718e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.28849547255502320e-02,3.99405907783286718e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.28849547255502320e-02,0.00000000000000000e+00,-3.00193955623540565e-01,4.97787294062235555e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.00193955623540565e-01,4.97787294062235555e-03,0.00000000000000000e+00,1.00299075852565589e+00,9.98749217721785154e-01,2.98629510450528672e-03,-5.01239050265667174e-11,-4.99744435335039806e-11
9.39331389523458515e-01,1.27913518000636300e-01,9.83638131912700886e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.96091866017582694e-01,0.00000000000000000e+00,0.00000000000000000e+00,-9.65821318052120792e-03,-2.96091866017582694e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.65821318052120792e-03,0.00000000000000000e+00,-4.03535731430902767e-01,-1.31543775815736522e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.03535731430902767e-01,-1.31543775815736522e-02,0.00000000000000000e+00,-4.02373277230550330e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.33147108914181589e-02,4.02373277230550330e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.33147108914181589e-02,0.00000000000000000e+00,-2.96204430232712201e-01,5.15846044175926385e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.96204430232712201e-01,5.15846044175926385e-03,0.00000000000000000e+00,1.00311119357858747e+00,9.98749217721205174e-01,3.10636383077310049e-03,-5.07038855346308992e-11,-5.05466251988928377e-11
9.49324276646048348e-01,1.29198151254986654e-01,9.83307837712293575e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.92087702497827506e-01,0.00000000000000000e+00,0.00000000000000000e+00,-9.27228702396631216e-03,-2.92087702497827506e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.27228702396631216e-03,0.00000000000000000e+00,-4.06481306547937737e-01,-1.34377190334283147e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.06481306547937737e-01,-1.34377190334283147e-02,0.00000000000000000e+00,-4.05301001001984629e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.37449767006721066e-02,4.05301001001984629e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.37449767006721066e-02,0.00000000000000000e+00,-2.92185978741698216e-01,5.34369571274842872e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.92185978741698216e-01,5.34369571274842872e-03,0.00000000000000000e+00,1.00323530449141662e+00,9.98749217719758331e-01,3.23008215470852247e-03,-5.21507281803224032e-11,-5.19825488066928239e-11
9.59317163768638514e-01,1.30495686058946347e-01,9.82970875920004872e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.88055294206365609e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.88022143072491645e-03,-2.88055294206365609e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.88022143072491645e-03,0.00000000000000000e+00,-4.09387038195094977e-01,-1.37235105397437388e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.09387038195094977e-01,-1.37235105397437388e-02,0.00000000000000000e+00,-4.08188808636322231e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.41756973264083566e-02,4.08188808636322231e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.41756973264083566e-02,0.00000000000000000e+00,-2.88139010835201548e-01,5.53365050274045190e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.88139010835201548e-01,5.53365050274045190e-03,0.00000000000000000e+00,1.00336317054664481e+00,9.98749217719184124e-01,3.35752773686350025e-03,-5.27249355286585342e-11,-5.25482069467761372e-11
9.69310050891228570e-01,1.31806251982555439e-01,9.82627111938311093e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.83995056762512743e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.48196505206502867e-03,-2.83995056762512743e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.48196505206502867e-03,0.00000000000000000e+00,-4.12252658001527716e-01,-1.40117096212649481e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.12252658001527716e-01,-1.40117096212649481e-02,0.00000000000000000e+00,-4.11036434222352587e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.46068169239618847e-02,4.11036434222352587e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.46068169239618847e-02,0.00000000000000000e+00,-2.84063939045252289e-01,5.72839687720704590e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.84063939045252289e-01,5.72839687720704590e-03,0.00000000000000000e+00,1.00349487213009025e+00,9.98749217717745275e-01,3.48877925623738462e-03,-5.41637845685727370e-11,-5.39751483269673333e-11
9.79302938013818403e-01,1.33129979897123718e-01,9.82276408452591454e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.79907408600507279e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.07746637145911883e-03,-2.79907408600507279e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.07746637145911883e-03,0.00000000000000000e+00,-4.15077902128075216e-01,-1.43022725423005738e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.15077902128075216e-01,-1.43022725423005738e-02,0.00000000000000000e+00,-4.13843616437704731e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.50382786203871088e-02,4.13843616437704731e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.50382786203871088e-02,0.00000000000000000e+00,-2.79961178706892244e-01,5.92800720995169395e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.79961178706892244e-01,5.92800720995169395e-03,0.00000000000000000e+00,1.00363049074940647e+00,9.98749217717177284e-01,3.62391642507674380e-03,-5.47317746679709671e-11,-5.45337902469493451e-11
9.89295825136408458e-01,1.34467001988299389e-01,9.81918625376278720e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.75792770921048425e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.66667371154742920e-03,-2.75792770921048425e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.66667371154742920e-03,0.00000000000000000e+00,-4.17862511303256301e-01,-1.45951542982890505e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.17862511303256301e-01,-1.45951542982890505e-02,0.00000000000000000e+00,-4.16610098585417865e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.54700245038393133e-02,4.16610098585417865e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.54700245038393133e-02,0.00000000000000000e+00,-2.75831147910122310e-01,6.13255417373199246e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.75831147910122310e-01,6.13255417373199246e-03,0.00000000000000000e+00,1.00377010903905628e+00,9.98749217715747317e-01,3.76301999004494906e-03,-5.61617419236881688e-11,-5.59508013019572178e-11
9.99288712258998402e-01,1.35817451769268627e-01,9.81553619794902410e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.71651567645663283e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.24953524020824792e-03,-2.71651567645663283e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.24953524020824792e-03,0.00000000000000000e+00,-4.20606230860913588e-01,-1.48903086033518612e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.20606230860913588e-01,-1.48903086033518612e-02,0.00000000000000000e+00,-4.19335628632160451e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.59019956130256779e-02,4.19335628632160451e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.59019956130256779e-02,0.00000000000000000e+00,-2.71674267454629970e-01,6.34211073191531458e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.71674267454629970e-01,6.34211073191531458e-03,0.00000000000000000e+00,1.00391381077949027e+00,9.98749217715185766e-01,3.90617174741159220e-03,-5.67232927295435729e-11,-5.65021539901923406e-11
1.00928159938158846e+00,1.37181464094088490e-01,9.81181245909002353e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.67484225367265793e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.82599897783258726e-03,-2.67484225367265793e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.82599897783258726e-03,0.00000000000000000e+00,-4.23308810775614996e-01,-1.51876878778922936e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.23308810775614996e-01,-1.51876878778922936e-02,0.00000000000000000e+00,-4.22019959244207543e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.63341319265895815e-02,4.22019959244207543e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.63341319265895815e-02,0.00000000000000000e+00,-2.67490960800773891e-01,6.55675012874116971e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.67490960800773891e-01,6.55675012874116971e-03,0.00000000000000000e+00,1.00406168090285308e+00,9.98749217713764459e-01,4.05345454467942803e-03,-5.81446002456686983e-11,-5.79093907790455901e-11
1.01927448650417829e+00,1.38559175171152765e-01,9.80801354975889828e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.63291173303545567e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.39601280370335600e-03,-2.63291173303545567e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.39601280370335600e-03,0.00000000000000000e+00,-4.25970005699724930e-01,-1.54872432361558912e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.25970005699724930e-01,-1.54872432361558912e-02,0.00000000000000000e+00,-4.24662847825087675e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.67663723525402317e-02,4.24662847825087675e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.67663723525402317e-02,0.00000000000000000e+00,-2.63281654023349965e-01,6.77654588061946291e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.63281654023349965e-01,6.77654588061946291e-03,0.00000000000000000e+00,1.00421380551288952e+00,9.98749217713210014e-01,4.20495229621440595e-03,-5.86990456241665015e-11,-5.84527371580862729e-11
1.02926737362676834e+00,1.39950722576793946e-01,9.80413795250233311e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.59072843246541618e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.95952446358170851e-03,-2.59072843246541618e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.95952446358170851e-03,0.00000000000000000e+00,-4.28589574998204659e-01,-1.57889244738711326e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.28589574998204659e-01,-1.57889244738711326e-02,0.00000000000000000e+00,-4.27264056550957894e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.71986547176487714e-02,4.27264056550957894e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.71986547176487714e-02,0.00000000000000000e+00,-2.59046775761607451e-01,7.00157176603232161e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.59046775761607451e-01,7.00157176603232161e-03,0.00000000000000000e+00,1.00437027189144978e+00,9.98749217711798032e-01,4.36074998537955283e-03,-6.01110272668847756e-11,-5.98494688156017467e-11
1.03926026074935818e+00,1.41356245269021213e-01,9.80018411923444299e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.54829669515049595e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.51648157639692861e-03,-2.54829669515049595e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.51648157639692861e-03,0.00000000000000000e+00,-4.31167282785102191e-01,-1.60926800558259461e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.31167282785102191e-01,-1.60926800558259461e-02,0.00000000000000000e+00,-4.29823352407668557e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.76309157568648703e-02,4.29823352407668557e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.76309157568648703e-02,0.00000000000000000e+00,-2.54786757172050238e-01,7.23190181647292811e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.54786757172050238e-01,7.23190181647292811e-03,0.00000000000000000e+00,1.00453116851919821e+00,9.98749217711250248e-01,4.52093368066285636e-03,-6.06588113072348278e-11,-6.03851958089596553e-11
