t,Q,E2,kappa,wkb_W,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,norm_hilbert,norm_krein,ln_norm_hilbert,krein_drift,krein_drift_normalized
6.18634927515972044e-01,1.85639220152333251e-01,9.65538079941233529e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.07003443649884833e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.82920898633434884e-02,-4.07003443649884833e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.82920898633434884e-02,0.00000000000000000e+00,-2.88879576300475782e-01,-1.11234212753515607e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.88879576300475782e-01,-1.11234212753515607e-02,0.00000000000000000e+00,-2.86319207128121533e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.99556220566668549e-02,2.86319207128121533e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.99556220566668549e-02,0.00000000000000000e+00,-4.08792522277101888e-01,2.60019601040398013e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.08792522277101888e-01,2.60019601040398013e-03,0.00000000000000000e+00,1.00277290957351473e+00,9.94987437079201342e-01,2.76907215200836469e-03,-2.74186229276551785e-11,-2.73428038052169562e-11
6.27472569337628738e-01,1.87287104066488574e-01,9.64923540650388323e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.04500961386498603e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.79171264044759065e-02,-4.04500961386498603e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.79171264044759065e-02,0.00000000000000000e+00,-2.92469876656650307e-01,-1.14582224825860689e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.92469876656650307e-01,-1.14582224825860689e-02,0.00000000000000000e+00,-2.89858030757231155e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.06477750874107702e-02,2.89858030757231155e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.06477750874107702e-02,0.00000000000000000e+00,-4.06265087517563683e-01,2.72303171501264187e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.06265087517563683e-01,2.72303171501264187e-03,0.00000000000000000e+00,1.00291462340556525e+00,9.94987437077997194e-01,2.91038412603839914e-03,-2.86227708201636233e-11,-2.85395886670494356e-11
6.36310211159285433e-01,1.88949615931527842e-01,9.64298042639328168e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.01968588998270315e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.75350653141890769e-02,-4.01968588998270315e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.75350653141890769e-02,0.00000000000000000e+00,-2.96038175251973623e-01,-1.17981028543490771e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.96038175251973623e-01,-1.17981028543490771e-02,0.00000000000000000e+00,-2.93374454994246747e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.13427816469664200e-02,2.93374454994246747e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.13427816469664200e-02,0.00000000000000000e+00,-4.03707202696172163e-01,2.84994046123247021e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.03707202696172163e-01,2.84994046123247021e-03,0.00000000000000000e+00,1.00306169642752341e+00,9.94987437077824999e-01,3.05701897986750170e-03,-2.87949664112829851e-11,-2.87070740651729961e-11
6.45147852980942349e-01,1.90626885596978352e-01,9.63661390487596581e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.99406552505940426e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.71458476880855148e-02,-3.99406552505940426e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.71458476880855148e-02,0.00000000000000000e+00,-2.99584219855982214e-01,-1.21430523557414793e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.99584219855982214e-01,-1.21430523557414793e-02,0.00000000000000000e+00,-2.96868229876515843e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.20406065276889146e-02,2.96868229876515843e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.20406065276889146e-02,0.00000000000000000e+00,-4.01119086810284853e-01,2.98100346027299016e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.01119086810284853e-01,2.98100346027299016e-03,0.00000000000000000e+00,1.00321426676951519e+00,9.94987437076677583e-01,3.20911205687648060e-03,-2.99423819072330843e-11,-2.98464474629647976e-11
6.53985494802599043e-01,1.92319044065016542e-01,9.63013385289918200e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.96815080535670717e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.67494142370574164e-02,-3.96815080535670717e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.67494142370574164e-02,0.00000000000000000e+00,-3.03107760620924482e-01,-1.24930599621478466e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.03107760620924482e-01,-1.24930599621478466e-02,0.00000000000000000e+00,-3.00339107911125835e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.27412137754492397e-02,3.00339107911125835e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.27412137754492397e-02,0.00000000000000000e+00,-3.98500961411149768e-01,3.11630256666779216e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.98500961411149768e-01,3.11630256666779216e-03,0.00000000000000000e+00,1.00337247473258873e+00,9.94987437076375714e-01,3.36680069313541287e-03,-3.02442515476286644e-11,-3.01425964028853142e-11
6.62823136624255738e-01,1.94026223500700479e-01,9.62353824594056273e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.94194404297884382e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.63457052880596515e-02,-3.94194404297884382e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.63457052880596515e-02,0.00000000000000000e+00,-3.06608550114850276e-01,-1.28481136484483831e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.06608550114850276e-01,-1.28481136484483831e-02,0.00000000000000000e+00,-3.03786844108906773e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.34445666822092444e-02,3.03786844108906773e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.34445666822092444e-02,0.00000000000000000e+00,-3.95853050582928745e-01,3.25592027538945412e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.95853050582928745e-01,3.25592027538945412e-03,0.00000000000000000e+00,1.00353646280201825e+00,9.94987437075463776e-01,3.53022422145548263e-03,-3.11561887400557680e-11,-3.10463943214013417e-11
6.71660778445912432e-01,1.95748557242292009e-01,9.61682502337561140e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.91544757570135515e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.59346607842843391e-02,-3.91544757570135515e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.59346607842843391e-02,0.00000000000000000e+00,-3.10086343354212479e-01,-1.32082003782959916e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.10086343354212479e-01,-1.32082003782959916e-02,0.00000000000000000e+00,-3.07211196017941723e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.41506277786126444e-02,3.07211196017941723e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.41506277786126444e-02,0.00000000000000000e+00,-3.93175580925670343e-01,3.39993971996272468e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.93175580925670343e-01,3.39993971996272468e-03,0.00000000000000000e+00,1.00370637567343035e+00,9.94987437074851711e-01,3.69952398784249240e-03,-3.17682546935316168e-11,-3.16509444031546707e-11
6.80498420267569237e-01,1.97486179811671408e-01,9.60999208783392178e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.88866376676481218e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.55162202858328516e-02,-3.88866376676481218e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.55162202858328516e-02,0.00000000000000000e+00,-3.13540897836897203e-01,-1.35733060933722321e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.13540897836897203e-01,-1.35733060933722321e-02,0.00000000000000000e+00,-3.10611923757505737e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.48593588265978060e-02,3.10611923757505737e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.48593588265978060e-02,0.00000000000000000e+00,-3.90468781534852705e-01,3.54844466973315911e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.90468781534852705e-01,3.54844466973315911e-03,0.00000000000000000e+00,1.00388236027023492e+00,9.94987437074277503e-01,3.87484335889147881e-03,-3.23424620418677478e-11,-3.22173825558220615e-11
6.89336062089225932e-01,1.99239226924843860e-01,9.60303730454390547e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.86159500468067685e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.50903229702213479e-02,-3.86159500468067685e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.50903229702213479e-02,0.00000000000000000e+00,-3.16971973575103316e-01,-1.39434157026407709e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.16971973575103316e-01,-1.39434157026407709e-02,0.00000000000000000e+00,-3.13988790051855260e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.55707208119930512e-02,3.13988790051855260e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.55707208119930512e-02,0.00000000000000000e+00,-3.87732883982117360e-01,3.70151952742268963e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.87732883982117360e-01,3.70151952742268963e-03,0.00000000000000000e+00,1.00406456576581871e+00,9.94987437073281078e-01,4.05632773352441415e-03,-3.33388872064688258e-11,-3.32039276588160810e-11
6.98173703910882737e-01,2.01007835502539728e-01,9.59595850066583878e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.83424370303713291e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.46569076328719222e-02,-3.83424370303713291e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.46569076328719222e-02,0.00000000000000000e+00,-3.20379333128226751e-01,-1.43185130716222218e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.20379333128226751e-01,-1.43185130716222218e-02,0.00000000000000000e+00,-3.17341560264020162e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.62846739371336885e-02,3.17341560264020162e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.62846739371336885e-02,0.00000000000000000e+00,-3.84968122295998361e-01,3.85924932669925091e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.84968122295998361e-01,3.85924932669925091e-03,0.00000000000000000e+00,1.00425314360696771e+00,9.94987437073067249e-01,4.24412455553434004e-03,-3.35527161610116309e-11,-3.34106160131106166e-11
7.07011345732539431e-01,2.02792143680908504e-01,9.58875346461301792e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.80661230027829089e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.42159126879676978e-02,-3.80661230027829089e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.42159126879676978e-02,0.00000000000000000e+00,-3.23762741636073326e-01,-1.46985810116744952e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.23762741636073326e-01,-1.46985810116744952e-02,0.00000000000000000e+00,-3.20670002429921941e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.70011776135173531e-02,3.20670002429921941e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.70011776135173531e-02,0.00000000000000000e+00,-3.82174732940039841e-01,4.02171972911805845e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.82174732940039841e-01,4.02171972911805845e-03,0.00000000000000000e+00,1.00444824753133566e+00,9.94987437071924274e-01,4.43838331977099675e-03,-3.46956907648632296e-11,-3.45420392241570719e-11
7.15848987554196237e-01,2.04592290822307954e-01,9.58141994536080177e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.77870325952016972e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.37672761688140796e-02,-3.77870325952016972e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.37672761688140796e-02,0.00000000000000000e+00,-3.27121966851615209e-01,-1.50836012692520428e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.27121966851615209e-01,-1.50836012692520428e-02,0.00000000000000000e+00,-3.23973887292040130e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.77201904543927552e-02,3.23973887292040130e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.77201904543927552e-02,0.00000000000000000e+00,-3.79352954794521802e-01,4.18901702192193623e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.79352954794521802e-01,4.18901702192193623e-03,0.00000000000000000e+00,1.00465003359625382e+00,9.94987437071802594e-01,4.63925558917875538e-03,-3.48173712083621467e-11,-3.46562186274254975e-11
7.24686629375852931e-01,2.06408417526188770e-01,9.57395565174334551e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.75051906831187554e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.33109357288941324e-02,-3.75051906831187554e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.33109357288941324e-02,0.00000000000000000e+00,-3.30456779174438220e-01,-1.54735545152509847e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.30456779174438220e-01,-1.54735545152509847e-02,0.00000000000000000e+00,-3.27252988333757489e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.84416702675029565e-02,3.27252988333757489e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.84416702675029565e-02,0.00000000000000000e+00,-3.76503029132803479e-01,4.36122811460305619e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.76503029132803479e-01,4.36122811460305619e-03,0.00000000000000000e+00,1.00485866019409675e+00,9.94987437070760650e-01,4.84689499799263995e-03,-3.58593155169728561e-11,-3.56859297107976678e-11
7.33524271197509625e-01,2.08240665640076261e-01,9.56635825173777987e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.72206223844832040e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.28468286422878841e-02,-3.72206223844832040e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.28468286422878841e-02,0.00000000000000000e+00,-3.33766951683535040e-01,-1.58684203342516761e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.33766951683535040e-01,-1.58684203342516761e-02,0.00000000000000000e+00,-3.30507081813064429e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.91655740476611425e-02,3.30507081813064429e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.91655740476611425e-02,0.00000000000000000e+00,-3.73625199602731051e-01,4.53844053661287602e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.73625199602731051e-01,4.53844053661287602e-03,0.00000000000000000e+00,1.00507428808283472e+00,9.94987437070470770e-01,5.06145726958489185e-03,-3.61491947487024845e-11,-3.59666894052742859e-11
7.42361913019166431e-01,2.10089178270649074e-01,9.55862537173563398e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.69333530572764801e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.23748918047322490e-02,-3.69333530572764801e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.23748918047322490e-02,0.00000000000000000e+00,-3.37052260170810580e-01,-1.62681772139207613e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.37052260170810580e-01,-1.62681772139207613e-02,0.00000000000000000e+00,-3.33735946796956451e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.98918579695563774e-02,3.33735946796956451e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.98918579695563774e-02,0.00000000000000000e+00,-3.70719712202607854e-01,4.72074243388183757e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.70719712202607854e-01,4.72074243388183757e-03,0.00000000000000000e+00,1.00529708040330701e+00,9.94987437069689618e-01,5.28310022061052528e-03,-3.69303476688287446e-11,-3.67357554186996710e-11
7.51199554840823236e-01,2.11954099794916501e-01,9.55075459580126629e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.66434082974719411e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.18950617342500659e-02,-3.66434082974719411e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.18950617342500659e-02,0.00000000000000000e+00,-3.40312483174087022e-01,-1.66728025342839058e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.40312483174087022e-01,-1.66728025342839058e-02,0.00000000000000000e+00,-3.36939365195346119e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.06204773803805921e-02,3.36939365195346119e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.06204773803805921e-02,0.00000000000000000e+00,-3.67786815260955469e-01,4.90822256615305354e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.67786815260955469e-01,4.90822256615305354e-03,0.00000000000000000e+00,1.00552720270806240e+00,9.94987437069072667e-01,5.51198377616809662e-03,-3.75472986036129441e-11,-3.73409078366964504e-11
7.60037196662479930e-01,2.13835575871495043e-01,9.54274346491706060e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.63508139366838456e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.14072745720941279e-02,-3.63508139366838456e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.14072745720941279e-02,0.00000000000000000e+00,-3.43547402010519920e-01,-1.70822725571373873e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.43547402010519920e-01,-1.70822725571373873e-02,0.00000000000000000e+00,-3.40117121795371125e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.13513867926348594e-02,3.40117121795371125e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.13513867926348594e-02,0.00000000000000000e+00,-3.64826759413215906e-01,5.10097030369200538e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.64826759413215906e-01,5.10097030369200538e-03,0.00000000000000000e+00,1.00576482298352721e+00,9.94987437068640124e-01,5.74826997780871277e-03,-3.79798414940069051e-11,-3.77621493873115412e-11
7.68874838484136625e-01,2.15733753451984867e-01,9.53458947621518171e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.60555960398691644e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.09114660836471294e-02,-3.60555960398691644e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.09114660836471294e-02,0.00000000000000000e+00,-3.46756800809942423e-01,-1.74965624154259855e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.46756800809942423e-01,-1.74965624154259855e-02,0.00000000000000000e+00,-3.43269004295632729e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.20845398768949447e-02,3.43269004295632729e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.20845398768949447e-02,0.00000000000000000e+00,-3.61839797578974776e-01,5.29907562409291048e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.61839797578974776e-01,5.29907562409291048e-03,0.00000000000000000e+00,1.00601011167506527e+00,9.94987437067669900e-01,5.99212299389689611e-03,-3.89500653952268294e-11,-3.87173696796871261e-11
7.77712480305793430e-01,2.17648780792447427e-01,9.52629008219561202e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.57577809031103311e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.04075716592200479e-02,-3.57577809031103311e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.04075716592200479e-02,0.00000000000000000e+00,-3.49940466548106399e-01,-1.79156461026038563e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.49940466548106399e-01,-1.79156461026038563e-02,0.00000000000000000e+00,-3.46394803340334900e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.28198894545496428e-02,3.46394803340334900e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.28198894545496428e-02,0.00000000000000000e+00,-3.58826184939979753e-01,5.50262910926709037e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.58826184939979753e-01,5.50262910926709037e-03,0.00000000000000000e+00,1.00626324171549952e+00,9.94987437067566205e-01,6.24370913287042653e-03,-3.90537602257268190e-11,-3.88106795585090835e-11
7.86550122127450124e-01,2.19580807464985039e-01,9.51784268993025151e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.54573950510379932e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.98955263151881694e-02,-3.54573950510379932e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.98955263151881694e-02,0.00000000000000000e+00,-3.53098189080406577e-01,-1.83394964621832954e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.53098189080406577e-01,-1.83394964621832954e-02,0.00000000000000000e+00,-3.49494312553884134e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.35573874907743219e-02,3.49494312553884134e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.35573874907743219e-02,0.00000000000000000e+00,-3.55786178914611173e-01,5.71172194173541221e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.55786178914611173e-01,5.71172194173541221e-03,0.00000000000000000e+00,1.00652438854619386e+00,9.94987437066511937e-01,6.50319684854733498e-03,-4.01080280099108677e-11,-3.98480438887747149e-11
7.95387763949106819e-01,2.21529984369422867e-01,9.50924466025283244e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.51544652347031139e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.93752646947220489e-02,-3.51544652347031139e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.93752646947220489e-02,0.00000000000000000e+00,-3.56229761174998605e-01,-1.87680851770324203e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.56229761174998605e-01,-1.87680851770324203e-02,0.00000000000000000e+00,-3.52567328574911965e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.42969850871940843e-02,3.52567328574911965e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.42969850871940843e-02,0.00000000000000000e+00,-3.52720039136782348e-01,5.92644590177305100e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.52720039136782348e-01,5.92644590177305100e-03,0.00000000000000000e+00,1.00679373015075546e+00,9.94987437066442215e-01,6.77075675740339972e-03,-4.01777500158573275e-11,-3.99066351057243747e-11
8.04225405770763624e-01,2.23496463745095131e-01,9.50049330693437333e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.48490184288338334e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.88467210690103726e-02,-3.48490184288338334e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.88467210690103726e-02,0.00000000000000000e+00,-3.59334978546761663e-01,-1.92013827590731753e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.59334978546761663e-01,-1.92013827590731753e-02,0.00000000000000000e+00,-3.55613651091097382e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.50386324750296169e-02,3.55613651091097382e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.50386324750296169e-02,0.00000000000000000e+00,-3.49628027428768362e-01,6.14689336344966929e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.49628027428768362e-01,6.14689336344966929e-03,0.00000000000000000e+00,1.00707144707526153e+00,9.94987437065528613e-01,7.04656164186846703e-03,-4.10913525428213688e-11,-4.08028175777984161e-11
8.13063047592420429e-01,2.25480399182735547e-01,9.49158589584394252e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.45410818296411237e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.83098293380699834e-02,-3.45410818296411237e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.83098293380699834e-02,0.00000000000000000e+00,-3.62413639890501293e-01,-1.96393585385989805e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.62413639890501293e-01,-1.96393585385989805e-02,0.00000000000000000e+00,-3.58633082873271558e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.57822790077887321e-02,3.58633082873271558e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.57822790077887321e-02,0.00000000000000000e+00,-3.46510407779453466e-01,6.37315729162907327e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.46510407779453466e-01,6.37315729162907327e-03,0.00000000000000000e+00,1.00735772246334654e+00,9.94987437065259606e-01,7.33078646778059437e-03,-4.13603595816880443e-11,-4.10582642683746052e-11
8.21900689414077124e-01,2.27481945636473282e-01,9.48251964409444592e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.42306828520624051e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.77645230319188731e-02,-3.42306828520624051e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.77645230319188731e-02,0.00000000000000000e+00,-3.65465546914944261e-01,-2.00819806540314533e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.65465546914944261e-01,-2.00819806540314533e-02,0.00000000000000000e+00,-3.61625429810266463e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.65278731544738983e-02,3.61625429810266463e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.65278731544738983e-02,0.00000000000000000e+00,-3.43367446317022706e-01,6.60533123804572277e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.43367446317022706e-01,6.60533123804572277e-03,0.00000000000000000e+00,1.00765274207946409e+00,9.94987437064628000e-01,7.62360838946974165e-03,-4.19919654603972958e-11,-4.16730523391815335e-11
8.30738331235733818e-01,2.29501259435935939e-01,9.47329171917319246e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.39178491273635307e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.72107353115384996e-02,-3.39178491273635307e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.72107353115384996e-02,0.00000000000000000e+00,-3.68490504376223826e-01,-2.05292160413802598e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.68490504376223826e-01,-2.05292160413802598e-02,0.00000000000000000e+00,-3.64590500943286711e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.72753624924434365e-02,3.64590500943286711e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.72753624924434365e-02,0.00000000000000000e+00,-3.40199411285198206e-01,6.84350933794923826e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.40199411285198206e-01,6.84350933794923826e-03,0.00000000000000000e+00,1.00795669434228641e+00,9.94987437064022151e-01,7.92520676426789784e-03,-4.25978141649352438e-11,-4.22615519139254682e-11
8.39575973057390623e-01,2.31538498298459322e-01,9.46389923805694311e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.36026085004806185e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.66483989699470188e-02,-3.36026085004806185e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.66483989699470188e-02,0.00000000000000000e+00,-3.71488320111744763e-01,-2.09810304239502095e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.71488320111744763e-01,-2.09810304239502095e-02,0.00000000000000000e+00,-3.67528108500633555e-01,0.00000000000000000e+00,0.00000000000000000e+00,5.80246937005567121e-02,3.67528108500633555e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.80246937005567121e-02,0.00000000000000000e+00,-3.37006573016897848e-01,7.08778630637834240e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.37006573016897848e-01,7.08778630637834240e-03,0.00000000000000000e+00,1.00826977035366205e+00,9.94987437063745039e-01,8.23576316194823792e-03,-4.28749258318816828e-11,-4.25232681694332839e-11
