y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,3.29642430116376392e-09,2.16443117877959029e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.00000000000000000e+00,-1.58220146495211406e-02,-1.71228325270866410e-03,-1.63445506297114178e-02,-1.63448638121121773e-02,-1.71217896642982220e-03,-1.71228325270866410e-03,-2.44852525733106618e-07,9.09605625661406608e-12,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,3.50025277884741787e-09,2.16442436625211204e-01,-4.59350126337327098e-12,-2.84044801590838743e-04,2.99968854424638653e+00,-1.58219648495111845e-02,-1.71222824026133523e-03,-1.63445480334485603e-02,-1.54927246643705944e-02,-1.71212466959107376e-03,-1.71222824026133523e-03,-1.87879126584480916e-07,9.68347863159383619e-12,-2.25122125502113706e-12,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,3.71666175899641883e-09,2.16440423800528053e-01,-9.47102414826881492e-12,-5.51546687162045995e-04,2.99939522783676082e+00,-1.58218177107506859e-02,-1.71207384727705011e-03,-1.63445322617947753e-02,-1.46902038819162386e-02,-1.71197006141706387e-03,-1.71207384727705011e-03,-3.16386309191438175e-08,1.09212482092516334e-11,-4.62925572674124787e-12,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,3.94642744233250556e-09,2.16437141698806401e-01,-1.46501074452782057e-11,-8.03467801542127034e-04,2.99911899577714580e+00,-1.58215777870437148e-02,-1.71183476972047418e-03,-1.63444938395259434e-02,-1.39344067420553511e-02,-1.71172944219319997e-03,-1.71183476972047418e-03,-3.29597297692510449e-08,1.28724454733003138e-11,-7.28615778254598508e-12,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,4.19037385212805433e-09,2.16432646373877074e-01,-2.01493735054961206e-11,-1.04071435734916901e-03,2.99885885440336653e+00,-1.58212491759686345e-02,-1.71152377339623763e-03,-1.63444245894254422e-02,-1.32226076248043254e-02,-1.71141517935520775e-03,-1.71152377339623763e-03,-3.01734758073254894e-08,1.56430414095706137e-11,-1.03841850243943426e-11,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,4.44937589679707615e-09,2.16426994011838514e-01,-2.59885964283417343e-11,-1.26413994547454355e-03,2.99861386775109073e+00,-1.58208359847708847e-02,-1.71115201799545481e-03,-1.63443178533753397e-02,-1.25522403902986468e-02,-1.71103800227920115e-03,-1.71115201799545481e-03,-2.86303604071086459e-08,1.93856107650075006e-11,-1.41050578783705975e-11,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,4.72436247795321757e-09,2.16420239021692024e-01,-3.21887737874526820e-11,-1.47454860828413075e-03,2.99838315418605816e+00,-1.58203421907868319e-02,-1.71072922391672265e-03,-1.63441681707925252e-02,-1.19208889139141017e-02,-1.71060714367311946e-03,-1.71072922391672265e-03,-2.68931810579534081e-08,2.43055040680570576e-11,-1.86595504666631987e-11,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,5.01631983144495525e-09,2.16412434400667431e-01,-3.87722031279673264e-11,-1.67269774415153435e-03,2.99816588321925304e+00,-1.58197716681515443e-02,-1.71026385189493616e-03,-1.63439711272936813e-02,-1.13262782930064632e-02,-1.71013049531385962e-03,-1.71026385189493616e-03,-2.53372243914917750e-08,3.06695711009278805e-11,-2.42979112594383898e-11,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,5.32629506318955924e-09,2.16403631535028368e-01,-4.57625633095991874e-11,-1.85930084065199369e-03,2.99796127250994981e+00,-1.58191281732360488e-02,-1.70976325319943494e-03,-1.63437231802825780e-02,-1.07662665449709434e-02,-1.70961473422752809e-03,-1.70976325319943494e-03,-2.38544712524713098e-08,3.88176525661523350e-11,-3.13215925525363537e-11,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,5.65539990684441509e-09,2.16393880191059623e-01,-5.31850011385595856e-11,-2.03503005161672886e-03,2.99776858503996868e+00,-1.58184153439892630e-02,-1.70923380470178925e-03,-1.63434215108645073e-02,-1.02388368042559443e-02,-1.70906543233632804e-03,-1.70923380470178925e-03,-2.24663468540581279e-08,4.91771741106727032e-11,-4.00967740050891008e-11,2.61347497528632469e-08
-2.89999999999999991e+00,2.77508324224075661e-08,6.00481471280327473e-09,2.16383228488477852e-01,-6.10662236650443587e-11,-2.20051862717228269e-03,2.99758712644913095e+00,-1.58176366979943354e-02,-1.70868102761997389e-03,-1.63430638862969019e-02,-9.74208997827877461e-03,-1.70848714734166910e-03,-1.70868102761997389e-03,-2.11602168426194837e-08,6.22812934561323801e-11,-5.10701935662968618e-11,2.77508324224075628e-08
-2.89000000000000012e+00,2.94668480631682096e-08,6.37579268408310403e-09,2.16371722907563457e-01,-6.94345965893659699e-11,-2.35636320656076740e-03,2.99741624252117456e+00,-1.58167956329898392e-02,-1.70810969260211192e-03,-1.63426485346618161e-02,-9.27423783723804220e-03,-1.70788349660765983e-03,-1.70810969260211192e-03,-1.99329784353677320e-08,7.87911725230418866e-11,-6.47878465291661405e-11,2.94668480631682063e-08
-2.87999999999999989e+00,3.12889761849713116e-08,6.76966437409114328e-09,2.16359408312718854e-01,-7.83202492555754308e-11,-2.50312598253675522e-03,2.99725531681049207e+00,-1.58158954285921895e-02,-1.70752391251579737e-03,-1.63421740288165265e-02,-8.83359651097623440e-03,-1.70725721458282092e-03,-1.70752391251579737e-03,-1.87793883672793260e-08,9.95230764682973576e-11,-8.19171789129605339e-11,3.12889761849713050e-08
-2.87000000000000011e+00,3.32237784171900199e-08,7.18784246265347594e-09,2.16346327994244053e-01,-8.77551867646640103e-11,-2.64133674571039772e-03,2.99710376840049975e+00,-1.58149392493493884e-02,-1.70692722442245697e-03,-1.63416391780022638e-02,-8.41858036857408461e-03,-1.70661019443611099e-03,-1.70692722442245697e-03,-1.76951748089362870e-08,1.25481144417458698e-10,-1.03273484449860474e-10,3.32237784171900133e-08
-2.85999999999999988e+00,3.52782221376972539e-08,7.63182682760087910e-09,2.16332523725614234e-01,-9.77734097975823185e-11,-2.77149481671596460e-03,2.99696104978501188e+00,-1.58139301489281653e-02,-1.70632266197816448e-03,-1.63410429252296742e-02,-8.02769625758789282e-03,-1.70594351433853240e-03,-1.70632266197816448e-03,-1.66761696326900299e-08,1.57896836005383474e-10,-1.29851315384441120e-10,3.52782221376972473e-08
-2.85000000000000009e+00,3.74597055629524578e-08,8.10320993034388553e-09,2.16318035835229266e-01,-1.08411042806437828e-10,-2.89407087368182773e-03,2.99682664486441608e+00,-1.58128710753588954e-02,-1.70571281938113961e-03,-1.63403842487167654e-02,-7.65953808129458610e-03,-1.70525744867159831e-03,-1.70571281938113961e-03,-1.57185093439468626e-08,1.98276237182928723e-10,-1.62861836859739986e-10,3.74597055629524512e-08
-2.83999999999999986e+00,3.97760843895715342e-08,8.60368253503812189e-09,2.16302903291653137e-01,-1.19706471310746506e-10,-3.00950868210977333e-03,2.99670006704885594e+00,-1.58117648772667443e-02,-1.70509990785587930e-03,-1.63396620656979900e-02,-7.31278169358916090e-03,-1.70455146426932275e-03,-1.70509990785587930e-03,-1.48185791163865654e-08,2.48456611653912049e-10,-2.03777194068969998e-10,3.97760843895715210e-08
-2.83000000000000007e+00,4.22357000833193741e-08,9.13503978220035520e-09,2.16287163801699683e-01,-1.31700489126456308e-10,-3.11822673393947905e-03,2.99658085746099445e+00,-1.58106143110416722e-02,-1.70448580555307471e-03,-1.63388751369774043e-02,-6.98618009239622070e-03,-1.70382420163421090e-03,-1.70448580555307471e-03,-1.39729971751142990e-08,3.10673814428154284e-10,-2.54383122167410122e-10,4.22357000833193608e-08
