y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,8.50745611307612468e-05,0.00000000000000000e+00,1.38462924519003483e+01,0.00000000000000000e+00,1.00000000000000000e+00,-3.65230433013193009e-02,5.80133527774830782e+00,-1.88236841785609847e+01,7.95548561128703113e+00,-2.52854207482733850e-01,-2.52854207482733850e-01
-1.96666666666666656e+00,7.50455791514731260e-06,7.50455791507687165e-06,9.14368598976867574e-05,-7.73499756449438741e-06,1.21841767273176043e+01,-1.03070662549682757e+00,9.59218820296391939e-01,-3.21387993030345584e-02,5.07197915470798311e+00,-1.47668836919951865e+01,6.78174748740393785e+00,-1.74775669996061006e-01,-1.74775669996061006e-01
-1.93333333333333335e+00,9.16608773637596805e-06,9.16608773624761715e-06,9.92184897368982629e-05,-1.58346415282537455e-05,1.08245188778343504e+01,-1.72752454306487802e+00,9.31648359396968884e-01,-2.85523632455728406e-02,4.48139364537299212e+00,-1.15339777764940106e+01,5.81880543698562835e+00,-9.54932179916641727e-02,-9.54932179916641727e-02
-1.89999999999999991e+00,1.11954848428248310e-05,1.11954848425909601e-05,1.08494590250100216e-04,-2.44497886325404862e-05,9.69092377646339109e+00,-2.18389725646594623e+00,9.13591409750350580e-01,-2.55622239633527294e-02,4.00216423485945771e+00,-8.95981642607569384e+00,5.01911893883364790e+00,-2.95070336333844961e-02,-2.95070336333844961e-02
-1.86666666666666670e+00,1.36741960661071058e-05,1.36741960656809636e-05,1.19359092244105129e-04,-3.37181400331113592e-05,8.72878315264680005e+00,-2.46582247842240632e+00,9.02436690400366670e-01,-2.30243385483448471e-02,3.60901260358523768e+00,-6.91325854854222310e+00,4.34916421954792920e+00,1.97996760313071569e-02,1.97996760313071569e-02
-1.83333333333333326e+00,1.67017007910221411e-05,1.67017007902456593e-05,1.31923594985170986e-04,-4.37670012807765945e-05,7.89881202172048802e+00,-2.62051163713446211e+00,8.96316222923410844e-01,-2.08350830737137060e-02,3.28117547299940693e+00,-5.28960497974645971e+00,3.78399676935509044e+00,5.35660727283143040e-02,5.35660727283143040e-02
-1.80000000000000004e+00,2.03995034125867619e-05,2.03995034111719221e-05,1.46316327460641868e-04,-5.47151627271120862e-05,7.17254359145383802e+00,-2.68218111119052782e+00,8.93876194071849817e-01,-1.89193692882974850e-02,3.00252740879389446e+00,-4.00492469603853074e+00,3.30434937401883255e+00,7.44716353445147722e-02,7.44716353445147722e-02
-1.76666666666666661e+00,2.49160097340812134e-05,2.49160097315032043e-05,1.62681439297781741e-04,-6.66741217757065897e-05,6.52919311923735624e+00,-2.67595503831439885e+00,8.94122536329217787e-01,-1.72223722592146702e-02,2.76093955650183265e+00,-2.99178815531775033e+00,2.89499848705859408e+00,8.54375703472667475e-02,8.54375703472667475e-02
-1.73333333333333339e+00,3.04324830131010626e-05,3.04324830084036245e-05,1.81178527153951966e-04,-7.97488013430177901e-05,5.95345858252582616e+00,-2.62051576011710763e+00,8.96316059792513942e-01,-1.57037290926466920e-02,2.54747443413193464e+00,-2.19596621563729988e+00,2.54375908697162556e+00,8.91069503428440352e-02,8.91069503428440352e-02
-1.69999999999999996e+00,3.71703186926860223e-05,3.71703186841267340e-05,2.01982341592894235e-04,-9.40378756345077268e-05,5.43396851959596017e+00,-2.52991846622681171e+00,8.99900653537625383e-01,-1.43334447274346445e-02,2.35564247066749344e+00,-1.57383010915888244e+00,2.24080819827445321e+00,8.76778495900577132e-02,8.76778495900577132e-02
-1.66666666666666674e+00,4.53999297780808924e-05,4.53999297624848542e-05,2.25282639327598446e-04,-1.09633785749988795e-04,4.96218034931312335e+00,-2.41484483177729681e+00,9.04453683904894779e-01,-1.30889859792066819e-02,2.18078711712485385e+00,-1.09028155449300712e+00,1.97819431101762722e+00,8.28898098859082860e-02,8.28898098859082860e-02
-1.63333333333333330e+00,5.54515994605947785e-05,5.54515994321769451e-05,2.51284156794211622e-04,-1.26622507903939970e-04,4.53159438803128101e+00,-2.28347800966160497e+00,9.09651374350718522e-01,-1.19532083142853667e-02,2.01960219374458205e+00,-7.17094679065691132e-01,1.74946263202407581e+00,7.60710045334501012e-02,7.60710045334501012e-02
-1.60000000000000009e+00,6.77287365426344453e-05,6.77287364908537762e-05,2.80206688033514568e-04,-1.45083122986283273e-04,4.13719054202870584e+00,-2.14212061974425838e+00,9.15244353941660260e-01,-1.09128699857545444e-02,1.86976345275608224e+00,-4.31583191565510060e-01,1.54935985233007179e+00,6.82040976414547695e-02,6.82040976414547695e-02
-1.56666666666666665e+00,8.27240656509827676e-05,8.27240655566322284e-05,3.12285254889870857e-04,-1.65087225926743392e-04,3.77502305754161460e+00,-1.99563724069782356e+00,9.21040149618829740e-01,-9.95756308578823676e-03,1.72965178663736796e+00,-2.15526955653768504e-01,1.37359792179184304e+00,5.99925941288563941e-02,5.99925941288563941e-02
-1.53333333333333321e+00,1.01039402009011305e-04,1.01039401837093418e-04,3.47770361511142378e-04,-1.86698205699463248e-04,3.44192815068180158e+00,-1.84777623684350556e+00,9.26890452721744529e-01,-9.07894234677443339e-03,1.59814736365193300e+00,-5.43065851840955904e-02,1.21866390390226154e+00,5.19205086757503417e-02,5.19205086757503417e-02
-1.50000000000000000e+00,1.23409804399934354e-04,1.23409804086679561e-04,3.86928328439991979e-04,-2.09970421050921475e-04,3.13531271930570865e+00,-1.70140794408395801e+00,9.32681694867937061e-01,-8.27016781627079763e-03,1.47447766379841250e+00,6.37946453822215570e-02,1.08166682273816472e+00,4.43031685714485174e-02,4.43031685714485174e-02
