y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-4.00000000000000000e+00,3.77513454427909773e-11,3.77513454427909773e-11,3.34228413760222138e-07,0.00000000000000000e+00,8.85341727135837937e+03,0.00000000000000000e+00,1.00000000000000000e+00,-9.88225120552222863e-02,4.37173924409789777e+02,4.37173924409790118e+02,-4.37468172379078794e+02,-4.37468172379078794e+02,-4.37468172379078794e+02
-3.93333333333333313e+00,5.63183895007429213e-11,5.63183895007429213e-11,3.82266003555249474e-07,4.12405079156690595e-09,6.78758762358087006e+03,7.32274276328960667e+01,1.01226055114351543e+00,-7.57635655474174080e-02,2.56451425307297939e+02,1.83223997674401659e+02,-2.56676981733989749e+02,-2.56676981733989749e+02,-2.56676981733989749e+02
-3.86666666666666670e+00,8.40171643885889812e-11,8.40171643885889812e-11,4.37618529072332572e-07,7.74353714358037559e-09,5.20868006266311295e+03,9.21661329554712410e+01,1.01543148002501948e+00,-5.81396801379209793e-02,1.50531260979376128e+02,5.83651280239048518e+01,-1.50704349173234988e+02,-1.50704349173234988e+02,-1.50704349173234988e+02
-3.79999999999999982e+00,1.25338880860683912e-10,1.25338880860683912e-10,5.01038150420054178e-07,1.09230851577548988e-08,3.99746788051319572e+03,8.71484178153471305e+01,1.01459135829621183e+00,-4.46200383088651356e-02,8.84149307248340648e+01,1.26651290948684081e+00,-8.85477694670177726e+01,-8.85477694670177726e+01,-8.85477694670177726e+01
-3.73333333333333339e+00,1.86983638042684720e-10,1.86983638042684720e-10,5.73512134610948100e-07,1.37156035895717601e-08,3.06717817994335110e+03,7.33518918186881876e+01,1.01228139032310671e+00,-3.42360744301009254e-02,5.19517098705889779e+01,-2.14001819480992630e+01,-5.20536344165300306e+01,-5.20536344165300306e+01,-5.20536344165300306e+01
-3.66666666666666652e+00,2.78946809286892464e-10,2.78946809286892464e-10,6.56246996316453917e-07,1.61666626076205901e-08,2.35258828733012706e+03,5.79560764611343089e+01,1.00970365152100472e+00,-2.62597680940418916e-02,3.05298384198562687e+01,-2.74262380412780367e+01,-3.06080166288941662e+01,-3.06080166288941662e+01,-3.06080166288941662e+01
-3.60000000000000009e+00,4.16139739422414884e-10,4.16139739422414884e-10,7.50668424939156236e-07,1.83164385355185424e-08,1.80388545919948342e+03,4.40151151171984196e+01,1.00736950057412233e+00,-2.01351056969474515e-02,1.79385821275388579e+01,-2.60765329896595475e+01,-1.79985265459515489e+01,-1.79985265459515489e+01,-1.79985265459515489e+01
-3.53333333333333321e+00,6.20807540940362445e-10,6.20807540940362445e-10,8.58432763336134710e-07,2.02006408784200553e-08,1.38276793808888351e+03,3.25392968774530829e+01,1.00544809132911328e+00,-1.54345601300680032e-02,1.05366181056620825e+01,-2.20026787717909826e+01,-1.05825684849340451e+01,-1.05825684849340451e+01,-1.05825684849340451e+01
-3.46666666666666679e+00,9.26136022056775413e-10,9.26136022056775413e-10,9.81447540840379411e-07,2.18510350654131545e-08,1.05972288893457312e+03,2.35937643553547147e+01,1.00395033068752659e+00,-1.18287069000718118e-02,6.18575859129902117e+00,-1.74080057640556944e+01,-6.22097395026756494e+00,-6.22097395026756494e+00,-6.22097395026756494e+00
-3.39999999999999991e+00,1.38163259107954067e-09,1.38163259107954067e-09,1.12189972787416444e-06,2.32958176186806536e-08,8.12010179202248537e+02,1.68610799782005998e+01,1.00282306971704638e+00,-9.06371893062998292e-03,3.62913224890634067e+00,-1.32319477292942498e+01,-3.65611593549205649e+00,-3.65611593549205649e+00,-3.65611593549205649e+00
