y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-4.00000000000000000e+00,3.77513454427909773e-11,3.35008969706793883e-07,8.87409351315629465e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-9.90525772669187121e-02,-4.39501312656253276e+02,4.39164233647829633e+02,4.39162996180167170e+02,-4.39501164142609298e+02,-4.39501312656253276e+02,-3.10944141796198892e-01,8.51234396897197518e-11,0.00000000000000000e+00,3.77513454427909773e-11
-3.98666666666666680e+00,4.08955443055053770e-11,3.44079425978862429e-07,8.41361649104013304e+03,8.72962435673198401e-10,2.13461503080099568e+01,1.00357397877130650e+00,-9.39127366566430005e-02,-3.95035080880652345e+02,3.94715493745916262e+02,3.73368222771686533e+02,-3.95034941524017086e+02,-3.95035080880652345e+02,3.01311439908204193e-01,9.04897061608006418e-11,-2.61681911885723040e-11,4.08955443055053770e-11
-3.97333333333333316e+00,4.43016142716823534e-11,3.53426288612071292e-07,7.97772935416445671e+03,1.72298826986223142e-09,3.88922231884350964e+01,1.00651171216028890e+00,-8.90473699047530792e-02,-3.55071585189634447e+02,3.54768557386035411e+02,3.15875330144373265e+02,-3.55071453352444280e+02,-3.55071585189634447e+02,7.37521172270589886e-02,1.04576467367930710e-10,-5.45026805510127442e-11,4.43016142716823534e-11
-3.95999999999999996e+00,4.79913658176379598e-11,3.63052591755520130e-07,7.56495643685326650e+03,2.55093093612502077e-09,5.31539557723421439e+01,1.00889955001744380e+00,-8.44400049793826019e-02,-3.19156214499400676e+02,3.18868869434914984e+02,2.65714019034786929e+02,-3.19156088320178696e+02,-3.19156214499400676e+02,2.22492509665244143e-02,1.28366463471994478e-10,-8.75736189165449495e-11,4.79913658176379598e-11
-3.94666666666666677e+00,5.19884259503051752e-11,3.72962291747369381e-07,7.17394852661778077e+03,3.35742793720193045e-09,6.45802960145636433e+01,1.01081265956333910e+00,-8.00755814785590880e-02,-2.86880122112699098e+02,2.86607634502507949e+02,2.22026541385010148e+02,-2.86879999483231870e+02,-2.86880122112699098e+02,3.14692824701978680e-02,1.63658979695697481e-10,-1.28210026320132511e-10,5.19884259503051752e-11
-3.93333333333333313e+00,5.63183895007429213e-11,3.83159707472207151e-07,6.80345639974581900e+03,4.14312100107094078e-09,7.35660418879038929e+01,1.01231714163625619e+00,-7.59401551882207260e-02,-2.57874880876374505e+02,2.57616473072599774e+02,1.84049716443420380e+02,-2.57874759395052706e+02,-2.57874880876374505e+02,2.54784568204513562e-02,2.13151958194172133e-10,-1.79719645517753512e-10,5.63183895007429213e-11
-3.91999999999999993e+00,6.10089830184358708e-11,3.93649644978128197e-07,6.45232268269697397e+03,4.90860256631527336e-09,8.04570462161609612e+01,1.01347090216166080e+00,-7.20208072301491559e-02,-2.31808969808306443e+02,2.31563908424788508e+02,1.51106212423902235e+02,-2.31808846712454454e+02,-2.31808969808306443e+02,2.35258084621818853e-02,2.80588240574680967e-10,-2.46122207763724809e-10,6.10089830184358708e-11
-3.90666666666666673e+00,6.60902423158726159e-11,4.04437337187953662e-07,6.11947124138205254e+03,5.65443660370168279e-09,8.55563000764438186e+01,1.01432467072278798e+00,-6.83055256056624427e-02,-2.08384176932134068e+02,2.08151769870160166e+02,1.22594865908800926e+02,-2.08384049010424405e+02,-2.08384176932134068e+02,2.07910238906379163e-02,3.70968014498964926e-10,-3.32411848080024890e-10,6.60902423158726159e-11
-3.89333333333333353e+00,7.15947048002892388e-11,4.15528438235222387e-07,5.80389903686764865e+03,6.38115801954218261e-09,8.91289102642742250e+01,1.01492283394889005e+00,-6.47831142731508242e-02,-1.87332383750776671e+02,1.87111977540498401e+02,9.79824888356120596e+01,-1.87332247235321205e+02,-1.87332383750776671e+02,1.85138186657241022e-02,4.90833940300404106e-10,-4.44863773857445784e-10,7.15947048002892388e-11
-3.87999999999999989e+00,7.75576178241594799e-11,4.26929005840079670e-07,5.50466888769100024e+03,7.08927717496108040e-09,9.14065874358604304e+01,1.01530418697663971e+00,-6.14431123450454655e-02,-1.68412605789304251e+02,1.68203583218757814e+02,7.67964208981534284e+01,-1.68412456226039211e+02,-1.68412605789304251e+02,1.63879715400980785e-02,6.48639239752882347e-10,-5.91400744483824672e-10,7.75576178241594799e-11
