y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,2.83992478724201122e-06,1.86469373882650359e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-1.11505938464267665e-01,-1.03962219884900833e+01,1.16173827442518007e+01,-3.81945006294601175e+00,-5.25061153520775736e+00,-1.03962219884900833e+01,-4.65856392182217860e-03,2.70853197102889989e-04,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,2.89754603135691343e-06,1.79173323438404054e+02,1.91341295258746937e-09,1.18318243822562744e-01,1.00106129115151754e+00,-1.07143007863629416e-01,-9.59852227735518504e+00,1.07779765002163277e+01,-4.03255422478868564e+00,-4.70111855786172317e+00,-9.59852227735518504e+00,2.87020862398179588e-03,2.74586195564152711e-04,-2.12615520299002107e-05,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,2.95682284398302681e-06,1.72191076550258003e+02,3.61802458260422804e-09,2.10696271212755859e-01,1.00188990394931055e+00,-1.02967727297080897e-01,-8.86486340174390897e+00,1.00154064781314780e+01,-4.19564361605971659e+00,-4.19807918941280978e+00,-8.86486340174390897e+00,7.04937224941915019e-04,2.80349196542617571e-04,-4.24558929493653144e-05,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,3.01777126636931599e-06,1.65506092976010251e+02,5.07323584320985888e-09,2.78235614644745555e-01,1.00249571894247413e+00,-9.89702059059619221e-02,-8.18973937378397387e+00,9.32222242126558776e+00,-4.31473140045322445e+00,-3.73683365307090831e+00,-8.18973937378397387e+00,9.55675614946471796e-05,2.88124781494141326e-04,-6.37318551610515402e-05,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,3.08041300428742107e-06,1.59103211782369101e+02,6.23831582133286881e-09,3.22208769377801796e-01,1.00289015016856342e+00,-9.51413776446952270e-02,-7.56818421506542727e+00,8.69183871127488494e+00,-4.39515613147589157e+00,-3.31325582567099630e+00,-7.56818421506542727e+00,2.23405331635007087e-04,2.97909490739985117e-04,-8.52314153491021961e-05,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,3.14477422329997728e-06,1.52968426984259651e+02,7.07286086484770937e-09,3.44038816128098390e-01,1.00308596237503411e+00,-9.14728671146285421e-02,-6.99569983714217081e+00,8.11840488894139156e+00,-4.44170613488402921e+00,-2.92367602486357114e+00,-6.99569983714217081e+00,1.64372903014964322e-04,3.09712797497004760e-04,-1.07090830143901137e-04,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,3.21088579117369793e-06,1.47088770948461416e+02,7.53613238748113557e-09,3.45225748491759243e-01,1.00309661019536867e+00,-8.79569198410771053e-02,-6.46820342551172001e+00,7.59670650105481471e+00,-4.45866230014347842e+00,-2.56482262286272622e+00,-6.46820342551172001e+00,1.56541456711067895e-04,3.23556276353358996e-04,-1.29441687529674573e-04,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,3.27878316178258270e-06,1.41452193989970141e+02,7.58674538750814697e-09,3.27304895552429753e-01,1.00293586521040989e+00,-8.45863302731226785e-02,-5.98198080215174066e+00,7.12208014191357819e+00,-4.44985358133671394e+00,-2.23377136914115226e+00,-5.98198080215174066e+00,1.38084273256566803e-04,3.39472873913800001e-04,-1.52411832151735840e-04,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,3.34850639440157695e-06,1.36047465521527783e+02,7.18229674922891020e-09,2.91811677884141585e-01,1.00261749981785186e+00,-8.13543826720363739e-02,-5.53364708906883696e+00,6.69034264947557222e+00,-4.41870196676068083e+00,-1.92790291746891151e+00,-5.53364708906883696e+00,1.24593034399822500e-04,3.57506286453905411e-04,-1.76126192547794848e-04,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,3.42010017012911626e-06,1.30864087181642901e+02,6.27903873261115503e-09,2.40256317431286726e-01,1.00215506038778424e+00,-7.82547991625759942e-02,-5.12011271144786306e+00,6.29773119793275615e+00,-4.36826383483143310e+00,-1.64486658292857468e+00,-5.12011271144786306e+00,1.11771514140102113e-04,3.77710426583701753e-04,-2.00707518745350686e-04,2.61347497528632469e-08
-2.89999999999999991e+00,2.77508324224075661e-08,3.49361384137307271e-06,1.25892217869188499e+02,4.83156285116513465e-09,1.74105150347268950e-01,1.00156169964286224e+00,-7.52816949043120104e-02,-4.73855394186899836e+00,5.94085248700803348e+00,-4.30126669297946052e+00,-1.38254934773348648e+00,-4.73855394186899836e+00,1.00487300079166175e-04,4.00148968957354204e-04,-2.26277041418500237e-04,2.77508324224075628e-08
-2.89000000000000012e+00,2.94668480631682096e-08,3.56910150272374095e-06,1.21122608535281515e+02,2.79249855246329710e-09,9.47674670353953752e-02,1.00085005861715781e+00,-7.24295390976730791e-02,-4.38638716405940876e+00,5.61663937998295815e+00,-4.22014221877176166e+00,-1.13904917865379129e+00,-4.38638716405940876e+00,9.03176677464756494e-05,4.24894964756591443e-04,-2.52955061353859784e-04,2.94668480631682063e-08
-2.87999999999999989e+00,3.12889761849713116e-08,3.64662208490526351e-06,1.16546545446150006e+02,1.12221121310679547e-10,3.58660253525909566e-03,1.00003218673889060e+00,-6.96931210555795239e-02,-4.06124624944036494e+00,5.32231371473908244e+00,-4.12705593144763583e+00,-9.12651939534423917e-01,-4.06124624944036494e+00,8.12020472622521083e-05,4.52030516334720009e-04,-2.80861477052736161e-04,3.12889761849713050e-08
-2.87000000000000011e+00,3.32237784171900199e-08,3.72623947005528947e-06,1.12155800681819201e+02,-3.26143343098617068e-09,-9.81656387793238550e-02,9.99119491822132888e-01,-6.70675206019410164e-02,-3.76096254947837227e+00,5.05535424476333617e+00,-4.02393389483588226e+00,-7.01811310601982985e-01,-3.76096254947837227e+00,7.30084570292888202e-05,4.81646504341417332e-04,-3.10116257210021440e-04,3.32237784171900133e-08
-2.85999999999999988e+00,3.52782221376972539e-08,3.80802262773390516e-06,1.07942588854690797e+02,-7.38344912634147303e-09,-2.09291984656214902e-01,9.98122713144168672e-01,-6.45480821897281426e-02,-3.48354710708594428e+00,4.81346886793009254e+00,-3.91248676834947062e+00,-5.05131239473718630e-01,-3.48354710708594428e+00,6.56417760502847614e-05,5.13842360598876528e-04,-3.40839863941794522e-04,3.52782221376972473e-08
-2.85000000000000009e+00,3.74597055629524578e-08,3.89204577094279847e-06,1.03899529172808585e+02,-1.23119085243314022e-08,-3.28670723362755046e-01,9.97051912220938474e-01,-6.21303922151090482e-02,-3.22717476521673818e+00,4.59457045705121292e+00,-3.79423148965419044e+00,-3.21350535895550848e-01,-3.22717476521673818e+00,5.90137428702064426e-05,5.48725880791013925e-04,-3.73153631863824267e-04,3.74597055629524512e-08
-2.83999999999999986e+00,3.97760843895715342e-08,3.97838853162077086e-06,1.00019612102990791e+02,-1.81082708418059822e-08,-4.55255239918829269e-01,9.95916476966888564e-01,-5.98102590822758781e-02,-2.99016991041187064e+00,4.39675573187576507e+00,-3.67051083545736567e+00,-1.49329292292310178e-01,-2.99016991041187064e+00,5.30507765574839141e-05,5.86413071727394787e-04,-4.07180107459886084e-04,3.97760843895715210e-08
-2.83000000000000007e+00,4.22357000833193741e-08,4.06713615519201089e-06,9.62961699976246592e+01,-2.48376513132549871e-08,-5.88072442607963541e-01,9.94725135809409911e-01,-5.75836956383543319e-02,-2.77099363582532288e+00,4.21828671270907840e+00,-3.54251107749877825e+00,1.19631319008881576e-02,-2.77099363582532288e+00,4.76851532589250837e-05,6.27028028551271008e-04,-4.43043352601669982e-04,4.22357000833193608e-08
-2.81999999999999984e+00,4.48474099173975020e-08,4.15837971379992972e-06,9.27228511403238258e+01,-3.25691032058575622e-08,-7.26220382979645640e-01,9.93485979035813593e-01,-5.54469036531454948e-02,-2.56823214518509690e+00,4.05757437650880437e+00,-3.41127792575515798e+00,1.63458779380420971e-01,-2.56823214518509690e+00,4.28528315783438529e-05,6.70702837792617199e-04,-4.80869215580980293e-04,4.48474099173974888e-08
-2.81000000000000005e+00,4.76206188681934159e-08,4.25221633801475987e-06,8.92935967460701363e+01,-4.13759037518514562e-08,-8.68865309507497963e-01,9.92206485221905243e-01,-5.33962600652896843e-02,-2.38058624864186230e+00,3.91316420150180111e+00,-3.27773092864124393e+00,3.06000598609891483e-01,-2.38058624864186230e+00,3.85012989383426429e-05,7.17577502631220883e-04,-5.20785572578789132e-04,4.76206188681933960e-08
-2.79999999999999982e+00,5.05653134833554077e-08,4.34874946681283150e-06,8.60026205166178244e+01,-5.13358450921570961e-08,-1.01523834335676288e+00,9.90893551049706556e-01,-5.14283047565509688e-02,-2.20686182483422533e+00,3.78372333890101231e+00,-3.14267648179090964e+00,4.40350933840675030e-01,-2.20686182483422533e+00,3.45824614988998746e-05,7.67799887141240676e-04,-5.62922542116526246e-04,5.05653134833553878e-08
-2.79000000000000004e+00,5.36920978441493590e-08,4.44808911570977066e-06,8.28443904095743306e+01,-6.25315312035987153e-08,-1.16463192377223534e+00,9.89553523191065154e-01,-4.95397296500049225e-02,-2.04596114243268890e+00,3.66802919308635467e+00,-3.00681958055085108e+00,5.67199129591045459e-01,-2.04596114243268890e+00,3.10528946849686349e-05,8.21525676644239912e-04,-6.07412674704987292e-04,5.36920978441493326e-08
-2.77999999999999980e+00,5.70122317516072399e-08,4.55035216299720298e-06,7.98136123283566548e+01,-7.50506816732410655e-08,-1.31639613759069096e+00,9.88192231231323381e-01,-4.77273689567548273e-02,-1.89687494973794801e+00,3.56495922646411323e+00,-2.87077443705917190e+00,6.87168358196820206e-01,-1.89687494973794801e+00,2.78745043562622641e-05,8.78918351610229122e-04,-6.54391119618943809e-04,5.70122317516072068e-08
-2.77000000000000002e+00,6.05376712739702593e-08,4.65566265406436985e-06,7.69052154813592210e+01,-8.89864430803378780e-08,-1.46993502075128490e+00,9.86815020843968549e-01,-4.59881904208478617e-02,-1.75867525338984088e+00,3.47348183373149588e+00,-2.73507407050832541e+00,8.00821763115219909e-01,-1.75867525338984088e+00,2.50111976107803002e-05,9.40149172820358759e-04,-7.03995770475671664e-04,6.05376712739702196e-08
-2.75999999999999979e+00,6.42811118014509386e-08,4.76415212382743020e-06,7.41143391941129721e+01,-1.04437708660316695e-07,-1.62470289846417093e+00,9.85426786618104678e-01,-4.43192874332051304e-02,-1.63050871753681736e+00,3.39264815372931228e+00,-2.60017896811902549e+00,9.08667997424291052e-01,-1.63050871753681736e+00,2.24317047177180484e-05,1.00539717574668792e-03,-7.56367391078466679e-04,6.42811118014508989e-08
-2.75000000000000000e+00,6.82560337633487521e-08,4.87595993733921830e-06,7.14363209887746535e+01,-1.21509446851696350e-07,-1.78020081379154260e+00,9.84032004093720936e-01,-4.27178719031976531e-02,-1.51159062337343264e+00,3.32158470645052706e+00,-2.46648490464052461e+00,1.01116622598087935e+00,-1.51159062337343264e+00,2.01085299167402809e-05,1.07484917231739138e-03,-8.11649722797375345e-04,6.82560337633486991e-08
-2.74000000000000021e+00,7.24767511721576245e-08,4.99123364864554990e-06,6.88666857705808297e+01,-1.40313039247411868e-07,-1.93597308072100893e+00,9.82634760679560237e-01,-4.11812677923561604e-02,-1.40119933608573555e+00,3.25948675882492989e+00,-2.33432999972652144e+00,1.10873065055648889e+00,-1.40119933608573555e+00,1.80156263995812083e-05,1.14869975842433200e-03,-8.69989574595758609e-04,7.24767511721575584e-08
-2.72999999999999998e+00,7.69584631694713795e-08,5.11012937801584804e-06,6.64011359837417956e+01,-1.60966628418998177e-07,-2.09160398726428998e+00,9.81238785225679977e-01,-3.97069052277116419e-02,-1.29867123232084114e+00,3.20561233632703413e+00,-2.20400108467174194e+00,1.20173460951659972e+00,-1.29867123232084114e+00,1.61302786576555945e-05,1.22715132569686434e-03,-9.31536896669328150e-04,7.69584631694713001e-08
-2.71999999999999975e+00,8.17173087593096446e-08,5.23281220766497256e-06,6.40355426177545297e+01,-1.83595476015294983e-07,-2.24671466550688503e+00,9.79847476098459458e-01,-3.82923151236911272e-02,-1.20339604642851583e+00,3.15927680865540683e+00,-2.07573944325649862e+00,1.29051429710508359e+00,-1.20339604642851583e+00,1.44321041872785827e-05,1.31041407621421266e-03,-9.96444838541783945e-04,8.17173087593095519e-08
-2.70999999999999996e+00,8.67704249259664172e-08,5.35945659610752722e-06,6.17659369615890128e+01,-2.08332331485445724e-07,-2.40096013893210358e+00,9.78463927665253252e-01,-3.69351242512905228e-02,-1.11481259815645339e+00,3.11984798718443024e+00,-1.94974598526790865e+00,1.37537214185031909e+00,-1.11481259815645339e+00,1.29030919668871036e-05,1.39870603896107937e-03,-1.06486979235541779e-03,8.67704249259663114e-08
-2.70000000000000018e+00,9.21360083456611503e-08,5.49024681129478615e-06,5.95885030171631058e+01,-2.35317811724241406e-07,-2.55402655215335583e+00,9.77090955143655182e-01,-3.56330507013318185e-02,-1.03240486831002953e+00,3.08674167986826564e+00,-1.82618590573660189e+00,1.45657987886251150e+00,-1.03240486831002953e+00,1.15254060126801505e-05,1.49225308694941449e-03,-1.13697142200417799e-03,9.21360083456610180e-08
-2.68999999999999995e+00,9.78333809142315140e-08,5.62537738267319285e-06,5.74995704953185012e+01,-2.64700791882680268e-07,-2.70562858412036666e+00,9.75731117803737003e-01,-3.43838996963239663e-02,-9.55698392219728188e-01,3.05941765604899008e+00,-1.70519287800628971e+00,1.53438134673162851e+00,-9.55698392219728188e-01,1.02841455942304094e-05,1.59128895403536151e-03,-1.21291267867894249e-03,9.78333809142313552e-08
-2.68000000000000016e+00,1.03883059326824162e-07,5.76505357235081798e-06,5.54956083283369850e+01,-2.96638807554400006e-07,-2.85550704298332070e+00,9.74386740541902774e-01,-3.31855597109885214e-02,-8.84256943802679607e-01,3.03737597941705983e+00,-1.58687282414151598e+00,1.60899503620993345e+00,-8.84256943802679607e-01,9.16697030195479101e-06,1.69605525055591924e-03,-1.29285980332847442e-03,1.03883059326823977e-07
-2.66999999999999993e+00,1.10306828960161961e-07,5.90949186548156401e-06,5.35732186410310760e+01,-3.31298468476399662e-07,-3.00342663821884459e+00,9.73059933864893090e-01,-3.20359988669952842e-02,-8.17679485563646335e-01,3.02015367229761278e+00,-1.47130730239350571e+00,1.68061641483717894e+00,-8.17679485563646335e-01,8.16110049628449019e-06,1.80680147699625740e-03,-1.37698231648354283e-03,1.10306828960161736e-07
-2.66000000000000014e+00,1.17127822323427915e-07,6.05892048004253491e-06,5.17291311308759987e+01,-3.68855883860587410e-07,-3.14917392421125575e+00,9.71752612334891075e-01,-3.09332615724745817e-02,-7.55597362196347766e-01,3.00732167872065892e+00,-1.35855654751926958e+00,1.74942004899854053e+00,-7.55597362196347766e-01,7.25577191662551968e-06,1.92378503497661656e-03,-1.46545299584441985e-03,1.17127822323427650e-07
