y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,1.34991966286178990e-06,0.00000000000000000e+00,8.86356834013807173e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,6.89069367208273325e+04,3.34077373845309921e+04,1.18330664454330108e+04,0.00000000000000000e+00,0.00000000000000000e+00
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,1.49438610434498130e-06,5.40782524194978942e-05,7.26900805772033465e+01,2.63047984347436022e+03,1.00000000000000000e+00,0.00000000000000000e+00,5.80975249785851993e+04,2.61238472910076198e+04,9.78106594803456755e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,1.65804662888003377e-06,1.11573993232513485e-04,5.97476358057365857e+01,4.02056383513823675e+03,1.00000000000000000e+00,0.00000000000000000e+00,5.07460513494054103e+04,2.05428501587322608e+04,8.72754578517857772e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,1.84169324112610629e-06,1.68231288561362599e-04,4.91646480784818536e+01,4.49099334960451233e+03,1.00000000000000000e+00,0.00000000000000000e+00,4.48180212588089271e+04,1.62989541432757487e+04,8.00935792197638057e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,2.04663378840901716e-06,2.21097700002954243e-04,4.04750538940633575e+01,4.37251714212615570e+03,1.00000000000000000e+00,0.00000000000000000e+00,3.95488706941407727e+04,1.30687627549802364e+04,7.36919693234474198e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,2.27466551268323483e-06,2.69104784397713765e-04,3.33254862210387941e+01,3.94257869319993188e+03,1.00000000000000000e+00,0.00000000000000000e+00,3.47193210794216939e+04,1.05930661671022426e+04,6.72789207303996318e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,2.52807455409170848e-06,3.12893311039739064e-04,2.74385074791528396e+01,3.39599377765397094e+03,1.00000000000000000e+00,0.00000000000000000e+00,3.03068397316019909e+04,8.67525409712727924e+03,6.07853061894022085e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,2.80962973021546297e-06,3.54238834210746643e-04,2.25907865435619009e+01,2.84825213907509988e+03,1.00000000000000000e+00,0.00000000000000000e+00,2.63309917160575533e+04,7.17069527244744677e+03,5.43734810151166948e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,3.12257398061222019e-06,3.95455916952802331e-04,1.85997306144979184e+01,2.35554820186814959e+03,1.00000000000000000e+00,0.00000000000000000e+00,2.27989457425857581e+04,5.97463782174169501e+03,4.82291990632543730e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,3.47062392684240268e-06,4.38982692233117107e-04,1.53148634758534392e+01,1.93710414655308750e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.96958902806739825e+04,5.01159604312707688e+03,4.24906336366476989e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,3.85798473119323018e-06,4.87175496215634348e-04,1.26118191090028144e+01,1.59258516057162933e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.69907930728693864e+04,4.22703478739659204e+03,3.72372437496722114e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.45000000000000018e+00,4.12924941587338202e-07,4.12924941587326449e-07,4.28938265697406390e-06,5.42258952361898325e-04,1.03878022976408992e+01,1.31321433449236201e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.46444538261335874e+04,3.58123766895985409e+03,3.25000060756053836e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.39999999999999991e+00,5.57390369269489520e-07,5.57390369269460615e-07,4.77011478790020781e-06,6.06363971967153852e-04,8.55794260340759294e+00,1.08786230512357088e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.26156004860917274e+04,3.04493752905543670e+03,2.82760021730430253e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.35000000000000009e+00,7.52398299216490886e-07,7.52398299216419947e-07,5.30611441920433464e-06,6.81604086167687611e-04,7.05226796064046102e+00,9.05908595058680362e+02,1.00000000000000000e+00,0.00000000000000000e+00,1.08645103782423103e+04,2.59625892845699445e+03,2.45411428490910839e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.29999999999999982e+00,1.01563147100266666e-06,1.01563147100249196e-06,5.90403088088246850e-06,7.70162376583984607e-04,5.81316259829445858e+00,7.58308893110397662e+02,1.00000000000000000e+00,0.00000000000000000e+00,9.35477527081326662e+03,2.21859556021157823e+03,2.12595693916387199e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,6.57132326770926632e-06,8.74377038824184177e-04,4.79323076302822759e+00,6.37784925537319054e+02,1.00000000000000000e+00,0.00000000000000000e+00,8.05392953932218825e+03,1.89913827172318861e+03,1.83900211402055038e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.20000000000000018e+00,1.85060119758296102e-06,1.85060119758190477e-06,7.31636833840876293e-06,9.96822495134960882e-04,3.95350891805793880e+00,5.38647925029694534e+02,1.00000000000000000e+00,0.00000000000000000e+00,6.93346905606305972e+03,1.62785063876374193e+03,1.58899016408990542e+03,0.00000000000000000e+00,0.00000000000000000e+00
