y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,5.87266355432890569e-05,3.85598907731161626e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.76819171551383897e+03,4.75375309494266003e+03,4.81287352372623634e+00,0.00000000000000000e+00,6.68507931143338396e-02,4.35685473840237766e-08,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,5.99130770462394450e-05,3.70479882480720789e+03,1.46242056657284079e-06,9.04305748181067628e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.58122410984344697e+03,4.47705274700680366e+03,4.58026267284516386e+00,0.00000000000000000e+00,6.29470841805268577e-02,4.47684997017976849e-08,-7.58492202352898680e-09,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,6.11231460407710332e-05,3.55951670906375784e+03,2.95340724468514672e-06,1.71992168549610255e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.40154191689730123e+03,4.21645963224521620e+03,4.36337203415815988e+00,0.00000000000000000e+00,1.09189529498117111e-02,4.75034855358404848e-08,-1.53477233533855872e-08,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,6.23565567743736461e-05,3.41987154499612552e+03,4.47251643565532606e-06,2.45289869807420644e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.22881097243064232e+03,3.97103618800411050e+03,4.16163820636997706e+00,0.00000000000000000e+00,1.02814569782463394e-02,5.18210233200572642e-08,-2.35422620448552161e-08,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,6.36130225397849415e-05,3.28561013837340261e+03,6.01929773230689522e-06,3.10896493603751765e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.06271928907455913e+03,3.73989943393102067e+03,3.97445384659528811e+00,0.00000000000000000e+00,9.68143754315953231e-03,5.78176598825499676e-08,-3.24235328590884192e-08,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,6.48922555591729597e-05,3.15649568188424701e+03,7.59329356304039950e-06,3.69353756260802413e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.90297510210170276e+03,3.52221779232706967e+03,3.80118450460987312e+00,0.00000000000000000e+00,9.11664150632596204e-03,6.56386233494627970e-08,-4.22553416779019708e-08,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,6.61939669271764642e-05,3.03230630821112982e+03,9.19403887965150946e-06,4.21173460164081121e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.74930509971666288e+03,3.31720809410194624e+03,3.64118181687826636e+00,0.00000000000000000e+00,8.58496364472749462e-03,7.54789053076939262e-08,-5.33175424051962769e-08,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,6.75178666058236525e-05,2.91283378426389345e+03,1.08210608811373781e-05,4.66838679903352613e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.60145282064612047e+03,3.12413275942836526e+03,3.49379377146744341e+00,0.00000000000000000e+00,8.08443273175996069e-03,8.75856469902103018e-08,-6.59130692898640066e-08,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,6.88636634655485675e-05,2.79788233245695483e+03,1.24738787668944596e-05,5.06804942733900702e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.45917720343386873e+03,2.94229714284507463e+03,3.35837261829770384e+00,0.00000000000000000e+00,7.61319662654713625e-03,1.02261750221059875e-07,-8.03749623118307305e-08,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,7.02310653675260475e-05,2.68726756642587452e+03,1.41520035136655270e-05,5.41501397468520736e+02,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.32225127330671239e+03,2.77104703317086478e+03,3.23428088910885414e+00,0.00000000000000000e+00,7.16952052730057687e-03,1.19870671332583039e-07,-9.70735569543590795e-08,2.61347497528632469e-08
