y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,6.03745771386325747e-06,0.00000000000000000e+00,3.96419287160199474e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,5.19898287941634294e+02,5.17502813597808540e+02,7.98491447944616795e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,6.67968339687709254e-06,8.26144353885637505e-07,3.24913837821068341e+02,4.01853975205897527e+01,1.00000000000000000e+00,0.00000000000000000e+00,4.26467059284196068e+02,3.83470413710490959e+02,9.37082684372272823e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,7.39813256309702594e-06,1.72198711750147310e-06,2.66591374647319185e+02,6.20517284415239843e+01,1.00000000000000000e+00,0.00000000000000000e+00,3.50513428711486426e+02,2.84233781857650968e+02,1.40930613743751931e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,8.19317834298717218e-06,2.67748281185492708e-06,2.18719774217611700e+02,7.14763442909425919e+01,1.00000000000000000e+00,0.00000000000000000e+00,2.88098019819543140e+02,2.10784746795402185e+02,1.94564291106619724e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,9.06816895881310685e-06,3.68229532061568099e-06,1.79335760704778039e+02,7.28225549679976609e+01,1.00000000000000000e+00,0.00000000000000000e+00,2.36590269041945191e+02,1.56439829586130827e+02,2.44262816260562143e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,1.00294467612617795e-05,4.72624821451605349e-06,1.46938610526872907e+02,6.92429365424672056e+01,1.00000000000000000e+00,0.00000000000000000e+00,1.94072385323823994e+02,1.16239545004261004e+02,2.86330125903204902e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,1.10867594684439429e-05,5.79965447193132146e-06,1.20330364506897567e+02,6.29466652188047107e+01,1.00000000000000000e+00,0.00000000000000000e+00,1.59046183527275218e+02,8.65071052006926635e+01,3.19747103592611115e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,1.22538246545460433e-05,6.89352538223508902e-06,9.85266970006958474e+01,5.54272894993733942e+01,1.00000000000000000e+00,0.00000000000000000e+00,1.30282812194228143e+02,6.45181976930372372e+01,3.44577500060599062e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,1.35489979625257104e-05,7.99964430468764699e-06,8.07051214043454195e+01,4.76501853928278436e+01,1.00000000000000000e+00,0.00000000000000000e+00,1.06745253543649355e+02,4.82550311484528009e+01,3.61334566745646146e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,1.49960246902789420e-05,9.11048574866973606e-06,6.61731364887746594e+01,4.02019488082441185e+01,1.00000000000000000e+00,0.00000000000000000e+00,8.75475097223408056e+01,3.62236063957549987e+01,3.70731817278082021e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,1.66248721767929479e-05,1.02189588882773227e-05,5.43469959610643727e+01,3.34059541343568469e+01,1.00000000000000000e+00,0.00000000000000000e+00,7.19315536200756469e+01,2.73181406970044911e+01,3.73581959623823101e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.45000000000000018e+00,4.12924941587338202e-07,4.12924941587326449e-07,1.84726535082094497e-05,1.13179548912494985e-05,4.47361049133981652e+01,2.74092304711410861e+01,1.00000000000000000e+00,0.00000000000000000e+00,5.92522364668669113e+01,2.07205419219666389e+01,3.70748802458650983e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.39999999999999991e+00,5.57390369269489520e-07,5.57390369269460615e-07,2.05846644256902798e-05,1.23996780690050966e-05,3.69304271486954647e+01,2.22459496120405547e+01,1.00000000000000000e+00,0.00000000000000000e+00,4.89653098409137897e+01,1.58258883130452599e+01,3.63115730527606573e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.35000000000000009e+00,7.52398299216490886e-07,7.52398299216419947e-07,2.30155661367857996e-05,1.34547410744516166e-05,3.05896041508270322e+01,1.78824714097094066e+01,1.00000000000000000e+00,0.00000000000000000e+00,4.06164172153886938e+01,1.21871853450731997e+01,3.51558682020202484e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.29999999999999982e+00,1.01563147100266666e-06,1.01563147100249196e-06,2.58307573358026806e-05,1.44710037243897872e-05,2.54331990227775258e+01,1.42482821156634678e+01,1.00000000000000000e+00,0.00000000000000000e+00,3.38303239533159612e+01,9.47440697795120101e+00,3.36921161990042828e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,2.91079890353603489e-05,1.54321332817587721e-05,2.12318436957392329e+01,1.12564506373863775e+01,1.00000000000000000e+00,0.00000000000000000e+00,2.83003356390857164e+01,7.44412207227277456e+00,3.19992097647557339e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.20000000000000018e+00,1.85060119758296102e-06,1.85060119758190477e-06,3.29392855428172396e-05,1.63158612075788754e-05,1.77992349652953230e+01,8.81651931755910390e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.37781252529483886e+01,5.91696714744753649e+00,3.01487959598064137e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.14999999999999991e+00,2.49805032586923788e-06,2.49805032586663961e-06,3.74332438100077449e-05,1.70919077282091907e-05,1.49849838581699384e+01,6.84209903668756514e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.00642424560923978e+01,4.76093814734787824e+00,2.82040175735233278e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.10000000000000009e+00,3.37201523414556903e-06,3.37201523413917859e-06,4.27177912459038916e-05,1.77195415505602086e-05,1.26683268845934087e+01,5.25488181997603654e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.69995276128783601e+01,3.87900020331466333e+00,2.62188186319588423e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.04999999999999982e+00,4.55174446309895718e-06,4.55174446308323963e-06,4.89434888190514480e-05,1.81447384342644136e-05,1.07526881651652140e+01,3.98632624951305248e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.44575652202721585e+01,3.19990342314072285e+00,2.42377851587282134e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,5.62874718863687711e-05,1.82969000784531005e-05,9.16105574636899611e+00,2.97790815588299029e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.23382219784915304e+01,2.67138022265428265e+00,2.22964453331810786e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.94999999999999996e+00,8.29381916085245496e-06,8.29381916075737043e-06,6.49581256897528871e-05,1.80850951238513249e-05,7.83211261671891457e+00,2.18055093477584760e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.05622409457325279e+01,2.25511221842140097e+00,2.04219259751177384e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.89999999999999991e+00,1.11954848428248310e-05,1.11954848425909601e-05,7.52005958240084700e-05,1.73937884658949447e-05,6.71704681675982318e+00,1.55364316154703652e+00,1.00000000000000000e+00,0.00000000000000000e+00,9.06681100229036652e+00,1.92301189902152569e+00,1.86338531390725692e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.84999999999999987e+00,1.51123238204302654e-05,1.51123238198550334e-05,8.73032360071260337e-05,1.60780352155534119e-05,5.77695641304511920e+00,1.06390224344118378e+00,1.00000000000000000e+00,0.00000000000000000e+00,7.80199985799912366e+00,1.65448073079933011e+00,1.69453896125288028e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.79999999999999982e+00,2.03995034125867992e-05,2.03995034111719594e-05,1.01605095746526783e-04,1.39581334681748743e-05,4.98076319303350878e+00,6.84238884978473960e-01,1.00000000000000000e+00,0.00000000000000000e+00,6.72792562913075631e+00,1.43439174850572138e+00,1.53643166521551988e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.75000000000000000e+00,2.75364493532271049e-05,2.75364493497471581e-05,1.18504548260548156e-04,1.08137577328101905e-05,4.30355223926632657e+00,3.92707047864523651e-01,1.00000000000000000e+00,0.00000000000000000e+00,5.81254203850892104e+00,1.25160891142406561e+00,1.38940869307344150e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.69999999999999996e+00,3.71703186926860223e-05,3.71703186841267340e-05,1.38469153214433415e-04,6.37763486793853293e-06,3.72526139447831772e+00,1.71578697566078409e-01,1.00000000000000000e+00,0.00000000000000000e+00,5.02992106828847874e+00,1.09790335601207167e+00,1.25347967157010598e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.64999999999999991e+00,5.01746820772278190e-05,5.01746820561753707e-05,1.62046838051354929e-04,3.28879318575390148e-07,3.22965351070741047e+00,6.55468664868026716e-03,1.00000000000000000e+00,0.00000000000000000e+00,4.35893059596024735e+00,9.67162390912442937e-01,1.12840450613304499e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.59999999999999987e+00,6.77287365426345673e-05,6.77287364908538982e-05,1.89878464207171929e-04,-7.71382283665975734e-06,2.80351404802617532e+00,-1.13892909218842903e-01,1.00000000000000000e+00,0.00000000000000000e+00,3.78222024509601606e+00,8.54813775591712566e-01,1.01376645957440292e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.54999999999999982e+00,9.14242316055333332e-05,9.14242314781734322e-05,2.22711818284236786e-04,-1.81988982087427596e-05,2.43602614627837255e+00,-1.99059898174671013e-01,1.00000000000000000e+00,0.00000000000000000e+00,3.28544435811070645e+00,7.57407792990159590e-01,9.09032154431752448e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.50000000000000000e+00,1.23409804399934354e-04,1.23409804086679561e-04,2.61417031121413180e-04,-3.16480394267115692e-05,2.11828414327439729e+00,-2.56446719617858532e-01,1.00000000000000000e+00,0.00000000000000000e+00,2.85666540341731734e+00,6.72314563084957628e-01,8.13599186650088790e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.44999999999999996e+00,1.66585811758116040e-04,1.66585810987633539e-04,3.07003377349104249e-04,-4.86612862243281137e-05,1.84291432462933247e+00,-2.92109429583654490e-01,1.00000000000000000e+00,0.00000000000000000e+00,2.48589362545133641e+00,5.97505205134802764e-01,7.26832616633401041e-01,0.00000000000000000e+00,0.00000000000000000e+00
