iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,5.71971146419954397e-03,8.33582655460295336e-04,1.18860528969509516e+00,9.50884231756077369e+00,9.50884231756077369e+00,1.61000000000000000e+02,8.60000000000000000e+01,0.00000000000000000e+00
2.00000000000000000e+00,3.43182687851971945e-03,5.00149593276122211e-04,1.18860528969509516e+00,9.50884231756077369e+00,9.50884231756077369e+00,1.61000000000000000e+02,8.60000000000000000e+01,0.00000000000000000e+00
3.00000000000000000e+00,2.06307193209916702e-15,4.12616178184424335e-16,1.18860528969509516e+00,9.50884231756077369e+00,9.50884231756077369e+00,1.61000000000000000e+02,8.60000000000000000e+01,0.00000000000000000e+00
