y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,1.48084670683129009e-06,9.72323490676600244e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-5.91287567639400713e-01,-2.87461395394157329e+01,2.85822258983147250e+01,2.85822259955650999e+01,-2.87461395394157329e+01,-2.87461395394157329e+01,-1.62210621007773170e-01,5.42088067901701845e-02,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,1.51225720635706154e-06,9.35122847486854454e+01,1.73007653301766309e-08,1.06981410776208419e+00,1.09758600412161789e+00,-5.68665181120670327e-01,-2.65363906833174568e+01,2.63787483016635349e+01,2.53089342869560099e+01,-2.65363906833174568e+01,-2.65363906833174568e+01,4.52367901942807293e-02,5.47798100365593787e-02,3.13360599824309357e-04,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,1.54716048844672689e-06,9.00991517445115448e+01,3.43177646336419957e-08,1.99850080605610581e+00,1.18229868770450053e+00,-5.47909299649442239e-01,-2.45009194814137139e+01,2.43490309364575666e+01,2.23505302245977582e+01,-2.45009194814137139e+01,-2.45009194814137139e+01,1.32504128599464366e-02,5.54058682238767197e-02,6.14557924281204909e-04,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,1.58535635527546471e-06,8.69469927228801822e+01,5.11139794770459849e-08,2.80328570093375484e+00,1.25570933128701356e+00,-5.28740448341531555e-01,-2.26277827520166461e+01,2.24812080955710520e+01,1.96779224928553411e+01,-2.26277827520166461e+01,-2.26277827520166461e+01,-2.79326658218792545e-03,5.60817802966221135e-02,9.04310344786027820e-04,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,1.62670380987143234e-06,8.40191884688629500e+01,6.77385823839195637e-08,3.49869514375696777e+00,1.31914299553946157e+00,-5.10935939103599246e-01,-2.09059194054054061e+01,2.07642804217097634e+01,1.72655853815448097e+01,-2.09059194054054061e+01,-2.09059194054054061e+01,1.35083342338759849e-03,5.68034667807436472e-02,1.18320734776638094e-03,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,1.67107935769391623e-06,8.12848117420866174e+01,8.42340739594644067e-08,4.09732237582829928e+00,1.37374840723675629e+00,-4.94307697769390486e-01,-1.93241701675172379e+01,1.91871407777450749e+01,1.50898185108301135e+01,-1.93241701675172379e+01,-1.93241701675172379e+01,2.73630672211311321e-04,5.75672211914311366e-02,1.45181786385756902e-03,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,1.71838179136141207e-06,7.87180492082137704e+01,1.00636040984504821e-07,4.61007726348278712e+00,1.42052073951248214e+00,-4.78698748764792903e-01,-1.78717992239263168e+01,1.77390968651968350e+01,1.31290197149892833e+01,-1.78717992239263168e+01,-1.78717992239263168e+01,5.32734550944269358e-04,5.83697985823598275e-02,1.71066490220622507e-03,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,1.76852558903911011e-06,7.62971542652977490e+01,1.16974601299033543e-07,5.04648010509317668e+00,1.46032841227919241e+00,-4.63976847054991870e-01,-1.65385373923793004e+01,1.64099161620872316e+01,1.13634361731405527e+01,-1.65385373923793004e+01,-1.65385373923793004e+01,4.39200762770042274e-04,5.92082989920961270e-02,1.96023701495632923e-03,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,1.82143855537855664e-06,7.40037705995574555e+01,1.33275096703075421e-07,5.41487367439545242e+00,1.49393243433103340e+00,-4.50030364563166252e-01,-1.53146810045722717e+01,1.51899259450628445e+01,9.77505238790144659e+00,-1.53146810045722717e+01,-1.53146810045722717e+01,4.32348486526734632e-04,6.00801250751750310e-02,2.20098850605847385e-03,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,1.87705913421352280e-06,7.18223496288835719e+01,1.49558781309003253e-07,5.72260238660284148e+00,1.52200274648090517e+00,-4.36764747539810205e-01,-1.41911280620511846e+01,1.40700504273649347e+01,8.34744815721017375e+00,-1.41911280620511846e+01,-1.41911280620511846e+01,4.00627569177913756e-04,6.09829336490244345e-02,2.43334227499297220e-03,2.61347497528632469e-08
-2.89999999999999991e+00,2.77508324224075661e-08,1.93533447108401563e-06,6.97396907460447579e+01,1.65843346009941013e-07,5.97615752513535003e+00,1.54513146879183605e+00,-4.24099720698329741e-01,-1.31593958618052582e+01,1.30418291594777429e+01,7.06567174830894018e+00,-1.31593958618052582e+01,-1.31593958618052582e+01,3.74375022133222046e-04,6.19146000929960139e-02,2.65769155020633384e-03,2.77508324224075628e-08
-2.89000000000000012e+00,2.94668480631682096e-08,1.99621878734318483e-06,6.77445644360700641e+01,1.82143360694203932e-07,6.18129771815914708e+00,1.56384389019498982e+00,-4.11966995318957085e-01,-1.22116187991471818e+01,1.20974154673548870e+01,5.91611785896037645e+00,-1.22116187991471818e+01,-1.22116187991471818e+01,3.46774328818355571e-04,6.28731881260322367e-02,2.87440168655422575e-03,2.94668480631682063e-08
-2.87999999999999989e+00,3.12889761849713116e-08,2.05967208129183144e-06,6.58274041667471153e+01,1.98470639533676621e-07,6.34314904905728039e+00,1.57860760031478642e+00,-4.00308395587171240e-01,-1.13405340968200115e+01,1.12295627009351815e+01,4.88641375618263041e+00,-1.13405340968200115e+01,-1.13405340968200115e+01,3.20293397862769780e-04,6.38569252311863844e-02,3.08381177576939197e-03,3.12889761849713050e-08
-2.87000000000000011e+00,3.32237784171900199e-08,2.12565907112156501e-06,6.39800520106330666e+01,2.14834549322913321e-07,6.46628889180641053e+00,1.58984013676329861e+00,-3.89074311666318451e-01,-1.05394589371683107e+01,1.04316017951424893e+01,3.96531300111768026e+00,-1.05394589371683107e+01,-1.05394589371683107e+01,2.94774571372613536e-04,6.48641822737810597e-02,3.28623619050753650e-03,3.32237784171900133e-08
-2.85999999999999988e+00,3.52782221376972539e-08,2.19414834042041835e-06,6.21955474926220120e+01,2.31242271855000275e-07,6.55481648004879869e+00,1.59791542228146910e+00,-3.78222415644439536e-01,-9.80226213047864547e+00,9.69741329418556752e+00,3.14259690452152896e+00,-9.80226213047864547e+00,-9.80226213047864547e+00,2.70572637255384052e-04,6.58934566224269880e-02,3.48196606037143828e-03,3.52782221376972473e-08
-2.85000000000000009e+00,3.74597055629524578e-08,2.26511164815701411e-06,6.04679512056070010e+01,2.47699030067467712e-07,6.61241262698128018e+00,1.60316921225037468e+00,-3.67716588909378694e-01,-9.12333247902965638e+00,9.02139601295567317e+00,2.40898346828891263e+00,-9.12333247902965638e+00,-9.12333247902965638e+00,2.47795216345991776e-04,6.69433581005528522e-02,3.67127069933366555e-03,3.74597055629524512e-08
-2.83999999999999986e+00,3.97760843895715342e-08,2.33852337486426331e-06,5.87921966365642703e+01,2.64208285233100642e-07,6.64239050393735297e+00,1.60590372658637714e+00,-3.57526021081556455e-01,-8.49754545008928375e+00,8.39843395981437624e+00,1.75604353003614477e+00,-8.49754545008928375e+00,-8.49754545008928375e+00,2.26487087964244438e-04,6.80125972639019499e-02,3.85439898968829332e-03,3.97760843895715210e-08
-2.83000000000000007e+00,4.22357000833193741e-08,2.41436008208180809e-06,5.71639650181941619e+01,2.80771910940483166e-07,6.64773900720475375e+00,1.60639160559648753e+00,-3.47624448949617249e-01,-7.92022932162994486e+00,7.82386269328300710e+00,1.17612375187801455e+00,-7.92022932162994486e+00,-7.92022932162994486e+00,2.06659352599558588e-04,6.90999755881927941e-02,4.03158072600770610e-03,4.22357000833193608e-08
-2.81999999999999984e+00,4.48474099173975020e-08,2.49260016629345842e-06,5.55795790857146770e+01,2.97390348397499628e-07,6.63115994759229288e+00,1.60487930229192899e+00,-3.37989510400814930e-01,-7.38713163173007459e+00,7.29343595054827443e+00,6.62276060474097150e-01,-7.38713163173007459e+00,-7.38713163173007459e+00,1.88302378738569587e-04,7.02043772314059206e-02,4.20302791960503776e-03,4.48474099173974888e-08
-2.81000000000000005e+00,4.76206188681934159e-08,2.57322359230306015e-06,5.40359124568571900e+01,3.14062746569565286e-07,6.59510006450867436e+00,1.60159000264929419e+00,-3.28602193340712612e-01,-6.89438651875998865e+00,6.80329314041472788e+00,2.08193125595949269e-01,-6.89438651875998865e+00,-6.89438651875998865e+00,1.71369334651672034e-04,7.13247620960758832e-02,4.36893606266600641e-03,4.76206188681933960e-08
-2.79999999999999982e+00,5.05653134833554077e-08,2.65621169348032701e-06,5.25303119964770744e+01,3.30787089924278158e-07,6.54177868457521949e+00,1.59672614858365880e+00,-3.19446363569572289e-01,-6.43848335146012829e+00,6.34992810426021848e+00,-1.91850538118822911e-01,-6.43848335146012829e+00,-6.43848335146012829e+00,1.55795035126971015e-04,7.24601599675482877e-02,4.52948535008463552e-03,5.05653134833553878e-08
-2.79000000000000004e+00,5.36920978441493590e-08,2.74154702820065517e-06,5.10605310330483491e+01,3.47560315969919959e-07,6.47321170014206526e+00,1.59047162518967644e+00,-3.10508358671547247e-01,-6.01623690797491939e+00,5.93015940765294314e+00,-5.43052257249229342e-01,-6.01623690797491939e+00,-6.01623690797491939e+00,1.41506412390413061e-04,7.36096655390057891e-02,4.68484185758849449e-03,5.36920978441493326e-08
-2.77999999999999980e+00,5.70122317516072399e-08,2.82921328385732266e-06,4.96246717052532489e+01,3.64378424236403651e-07,6.39123242577031103e+00,1.58299366323726010e+00,-3.01776637406793447e-01,-5.62475926313267660e+00,5.54110232482308085e+00,-8.50130072085806709e-01,-5.62475926313267660e+00,-5.62475926313267660e+00,1.28428327570873080e-04,7.47724341720397839e-02,4.83515867343710555e-03,5.70122317516072068e-08
-2.77000000000000002e+00,6.05376712739702593e-08,2.91919522067748910e-06,4.82211350262604981e+01,3.81236578026165237e-07,6.29750979849943526e+00,1.57444449935368036e+00,-2.93241476045693950e-01,-5.26143346261141076e+00,5.18014259700990554e+00,-1.11736717838691213e+00,-5.26143346261141076e+00,-5.26143346261141076e+00,1.16481664104384208e-04,7.59476782621163887e-02,4.98057698220071010e-03,6.05376712739702196e-08
-2.75999999999999979e+00,6.42811118014509386e-08,3.01147864893470587e-06,4.68485775142852034e+01,3.98129199914450826e-07,6.19356431083795567e+00,1.56496282939438003e+00,-2.84894704631635964e-01,-4.92388900912027871e+00,4.84491199175514442e+00,-1.34865230106584733e+00,-4.92388900912027871e+00,-4.92388900912027871e+00,1.05587161229436788e-04,7.71346641018179346e-02,5.12122709890593282e-03,6.42811118014508989e-08
-2.75000000000000000e+00,6.82560337633487521e-08,3.10605043387397524e-06,4.55058734388669492e+01,4.15050061753863516e-07,6.08078200372568567e+00,1.55467508485254635e+00,-2.76729477391742196e-01,-4.60997914377632423e+00,4.53326564792469178e+00,-1.54751634224760792e+00,-4.60997914377632423e+00,-4.60997914377632423e+00,9.56677789822890645e-05,7.83327091519913504e-02,5.25722945223510395e-03,6.82560337633486991e-08
-2.74000000000000021e+00,7.24767511721576245e-08,3.20289852340675127e-06,4.41920818967002305e+01,4.31992369740686382e-07,5.96042679554653176e+00,1.54369655748023793e+00,-2.68740072521192308e-01,-4.31775987712254850e+00,4.24326116223002270e+00,-1.71716562363152914e+00,-4.31775987712254850e+00,-4.31775987712254850e+00,8.66460485084985521e-05,7.95411796460182841e-02,5.38869551575526119e-03,7.24767511721575584e-08
-2.72999999999999998e+00,7.69584631694713795e-08,3.30201199422342780e-06,4.29064180628454253e+01,4.48948844950045543e-07,5.83365138102367098e+00,1.53213239346017094e+00,-2.60921717357037064e-01,-4.04547070408656229e+00,3.97313935265136076e+00,-1.86051202194516829e+00,-4.04547070408656229e+00,-4.04547070408656229e+00,7.84507150797253416e-05,8.07594884619140529e-02,5.51572868698156811e-03,7.69584631694713001e-08
-2.71999999999999975e+00,8.17173087593096446e-08,3.40338111261559092e-06,4.16482280717286173e+01,4.65911799616178017e-07,5.70150689847699610e+00,1.52007847523450335e+00,-2.53270435622400647e-01,-3.79151692431304088e+00,3.72130662111557431e+00,-1.98020027365861750e+00,-3.79151692431304088e+00,-3.79151692431304088e+00,7.10200690825502079e-05,8.19870932124669022e-02,5.63842511357004906e-03,8.17173087593095519e-08
-2.70999999999999996e+00,8.67704249259664172e-08,3.50699740644911101e-06,4.04169670650031776e+01,4.82873209372113196e-07,5.56495153485887695e+00,1.50762220643354650e+00,-2.45782913933518560e-01,-3.55445347965938030e+00,3.48631882799860193e+00,-2.07863270540832179e+00,-3.55445347965938030e+00,-3.55445347965938030e+00,6.42833178083890289e-05,8.32234945070819271e-02,5.75687446719411015e-03,8.67704249259663114e-08
-2.70000000000000018e+00,9.21360083456611503e-08,3.61285374543204015e-06,3.92121800184561735e+01,4.99824781563358613e-07,5.42485821274345437e+00,1.49484321306542944e+00,-2.38456385205037924e-01,-3.33297021757395484e+00,3.26686658782557959e+00,-2.15799162527386112e+00,-3.33297021757395484e+00,-3.33297021757395484e+00,5.81792982252693491e-05,8.44682343479985914e-02,5.87116066562958731e-03,9.21360083456610180e-08
-2.68999999999999995e+00,9.78333809142315140e-08,3.72094442707283439e-06,3.80334850160694629e+01,5.16758019716525119e-07,5.28202148272435767e+00,1.48181397222560496e+00,-2.31288526936145239e-01,-3.12587848669359136e+00,3.06176189306479296e+00,-2.22025959140449114e+00,-3.12587848669359136e+00,-3.12587848669359136e+00,5.26555730431255142e-05,8.57208946336143612e-02,5.98136254343367008e-03,9.78333809142313552e-08
-2.68000000000000016e+00,1.03883059326824162e-07,3.83126526597727078e-06,3.68805586859337637e+01,5.33664284212241791e-07,5.13716372689115275e+00,1.46860037796495391e+00,-2.24277372641664280e-01,-2.93209897118157503e+00,2.86992597301772090e+00,-2.26723775668769134e+00,-2.93209897118157503e+00,-2.93209897118157503e+00,4.76621569482915675e-05,8.69810957409762053e-02,6.08755447269246786e-03,1.03883059326823977e-07
-2.66999999999999993e+00,1.10306828960161961e-07,3.94381368441079353e-06,3.57531235517171453e+01,5.50534849189003816e-07,4.99094076385637209e+00,1.45526225256482755e+00,-2.17421234937478447e-01,-2.75065067225311299e+00,2.69037829666730710e+00,-2.30056247077957687e+00,-2.75065067225311299e+00,-2.75065067225311299e+00,4.31465116861318165e-05,8.82484951688212033e-02,6.18980693491079630e-03,1.10306828960161736e-07
-2.66000000000000014e+00,1.17127822323427915e-07,4.05858880247532887e-06,3.46509370870761799e+01,5.67360955686251366e-07,4.84394693277558730e+00,1.44185381029142468e+00,-2.10718638976578415e-01,-2.58064094863220905e+00,2.52222663158683602e+00,-2.32172030529778395e+00,-2.58064094863220905e+00,-2.58064094863220905e+00,3.90652312347583575e-05,8.95227862245632916e-02,6.28818704559921515e-03,1.17127822323427650e-07
